com.samsung.health.sleep_stage,6156001,6
start_time,sleep_id,custom,update_time,create_time,stage,time_offset,deviceuuid,pkg_name,end_time,datauuid
2021-03-28 03:44:00.000,23fbcefd-d9c9-3fff-7f02-8da22d7985fc,,2021-03-28 05:58:45.645,2021-03-28 05:58:45.645,40002,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-28 03:51:00.000,01f2e0c7-4ba8-43e9-831d-7fd68690050d,
2021-03-24 22:47:05.118,4892e163-34cc-479d-b203-1ca126d13e3c,,2021-03-27 06:17:16.343,2021-03-27 06:17:16.343,40002,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-24 22:57:05.118,6f876ce5-7e7c-4614-a1bb-dbf1c08532d9,
2021-03-29 03:37:00.000,ecf25a1a-f308-4c46-2a48-ef18246f0396,,2021-03-29 06:45:32.687,2021-03-29 06:45:32.687,40002,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-29 03:41:00.000,3ddcd095-32ac-4a19-be79-d5ba2ccdadcf,
2021-03-23 01:14:15.652,358a32e8-a807-409e-8186-d06840c515c2,,2021-03-25 06:31:19.980,2021-03-25 06:31:19.980,40003,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-23 01:21:45.652,506ebdd3-b051-4d01-b7d8-94349cd5630f,
2021-03-26 02:10:00.000,853a49d6-64f0-723f-daf1-fc89c094900f,,2021-03-26 07:03:10.663,2021-03-26 07:03:10.663,40002,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-26 02:11:00.000,b198fcf5-dbfb-435e-a194-5ebd595f6c00,
2021-03-29 03:41:00.000,ecf25a1a-f308-4c46-2a48-ef18246f0396,,2021-03-29 06:45:32.687,2021-03-29 06:45:32.687,40004,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-29 03:42:00.000,b1989dfe-532d-40de-8a48-a0bb90a14a65,
2021-03-29 03:42:00.000,ecf25a1a-f308-4c46-2a48-ef18246f0396,,2021-03-29 06:45:32.687,2021-03-29 06:45:32.687,40001,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-29 03:45:00.000,67c02cd4-01ba-4762-974f-4de0b34aa57d,
2021-03-25 21:58:59.445,485ed442-11eb-4985-8fc1-43360bc3d0ea,,2021-03-26 06:54:00.384,2021-03-26 06:54:00.384,40002,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-25 22:06:55.609,98bea8b3-9df5-4d5d-b6c5-b714edde3fa8,
2021-03-29 03:45:00.000,ecf25a1a-f308-4c46-2a48-ef18246f0396,,2021-03-29 06:45:32.687,2021-03-29 06:45:32.687,40002,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-29 04:49:00.000,4b671c09-2fd3-473b-acad-136a0848aa86,
2021-03-24 22:57:05.118,4892e163-34cc-479d-b203-1ca126d13e3c,,2021-03-27 06:17:16.344,2021-03-27 06:17:16.344,40004,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-24 23:07:05.118,f8195fc6-4bf7-4780-8ca7-b792f2ad5e5a,
2021-03-28 03:51:00.000,23fbcefd-d9c9-3fff-7f02-8da22d7985fc,,2021-03-28 05:58:45.645,2021-03-28 05:58:45.645,40001,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-28 03:52:00.000,54311994-6cae-4c3d-9a3c-b72dbcb729d9,
2021-03-25 22:06:55.609,485ed442-11eb-4985-8fc1-43360bc3d0ea,,2021-03-26 06:54:00.384,2021-03-26 06:54:00.384,40003,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-25 22:14:25.609,ad0561e5-8f8d-4ca0-a00f-549ce209aea1,
2021-03-29 04:49:00.000,ecf25a1a-f308-4c46-2a48-ef18246f0396,,2021-03-29 06:45:32.688,2021-03-29 06:45:32.688,40001,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-29 04:50:00.000,acd9a41a-498d-469d-aad8-ae0c10924fd5,
2021-03-23 01:21:45.652,358a32e8-a807-409e-8186-d06840c515c2,,2021-03-25 06:31:19.980,2021-03-25 06:31:19.980,40001,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-23 01:31:45.652,6df9c5b4-96ff-4290-b125-ab72d29ef7e0,
2021-03-26 02:11:00.000,853a49d6-64f0-723f-daf1-fc89c094900f,,2021-03-26 07:03:10.663,2021-03-26 07:03:10.663,40004,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-26 02:16:00.000,391d07c4-f274-4c33-808a-166190dee9d0,
2021-03-28 03:52:00.000,23fbcefd-d9c9-3fff-7f02-8da22d7985fc,,2021-03-28 05:58:45.645,2021-03-28 05:58:45.645,40002,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-28 04:02:00.000,4f59fdff-aff2-4912-966f-c02914a23953,
2021-03-24 23:07:05.118,4892e163-34cc-479d-b203-1ca126d13e3c,,2021-03-27 06:17:16.344,2021-03-27 06:17:16.344,40002,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-24 23:17:05.118,ea98c664-8015-4cfd-a965-b46d3eefd74d,
2021-03-28 04:02:00.000,23fbcefd-d9c9-3fff-7f02-8da22d7985fc,,2021-03-28 05:58:45.646,2021-03-28 05:58:45.646,40001,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-28 04:03:00.000,416198d2-4c81-4f85-b812-a0b88a508da3,
2021-03-23 01:31:45.652,358a32e8-a807-409e-8186-d06840c515c2,,2021-03-25 06:31:19.980,2021-03-25 06:31:19.980,40002,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-23 01:41:45.652,ac6397d6-fe21-46d1-996e-57a7e79f20cb,
2021-03-24 23:17:05.118,4892e163-34cc-479d-b203-1ca126d13e3c,,2021-03-27 06:17:16.344,2021-03-27 06:17:16.344,40003,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-24 23:57:05.118,f58962a3-39e2-48f3-aa9c-ae871f82e5e4,
2021-03-28 04:03:00.000,23fbcefd-d9c9-3fff-7f02-8da22d7985fc,,2021-03-28 05:58:45.646,2021-03-28 05:58:45.646,40002,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-28 04:32:00.000,d404827b-962f-4793-8a41-6cf46e7454a8,
2021-03-26 02:16:00.000,853a49d6-64f0-723f-daf1-fc89c094900f,,2021-03-26 07:03:10.663,2021-03-26 07:03:10.663,40001,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-26 02:19:00.000,8845939a-b514-43a0-b9e4-0822f360fc67,
2021-03-23 01:41:45.652,358a32e8-a807-409e-8186-d06840c515c2,,2021-03-25 06:31:19.980,2021-03-25 06:31:19.980,40001,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-23 01:51:45.652,e5ebbaf6-4c7e-4617-80d8-831623f5188b,
2021-03-29 04:50:00.000,ecf25a1a-f308-4c46-2a48-ef18246f0396,,2021-03-29 06:45:32.688,2021-03-29 06:45:32.688,40002,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-29 04:54:00.000,bc3be410-474f-414b-ad21-7ebaa0d955d1,
2021-03-28 04:32:00.000,23fbcefd-d9c9-3fff-7f02-8da22d7985fc,,2021-03-28 05:58:45.646,2021-03-28 05:58:45.646,40004,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-28 04:37:00.000,c9302ac3-7126-40ca-a6f1-ab1e0a184d02,
2021-03-24 23:57:05.118,4892e163-34cc-479d-b203-1ca126d13e3c,,2021-03-27 06:17:16.344,2021-03-27 06:17:16.344,40002,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-25 00:02:05.118,89ad7a72-17d8-43f6-8074-e3528603028e,
2021-03-28 04:37:00.000,23fbcefd-d9c9-3fff-7f02-8da22d7985fc,,2021-03-28 05:58:45.646,2021-03-28 05:58:45.646,40001,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-28 04:54:00.000,a74bb23c-a563-4941-b41e-4bb4ad45cd65,
2021-03-23 01:51:45.652,358a32e8-a807-409e-8186-d06840c515c2,,2021-03-25 06:31:19.980,2021-03-25 06:31:19.980,40002,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-23 01:54:15.652,82448da3-53f8-4b01-9c17-fd05d422a226,
2021-03-25 00:02:05.118,4892e163-34cc-479d-b203-1ca126d13e3c,,2021-03-27 06:17:16.344,2021-03-27 06:17:16.344,40003,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-25 00:12:05.118,55f25c6d-3d60-4e05-a56d-9796c9c2a22f,
2021-03-28 04:54:00.000,23fbcefd-d9c9-3fff-7f02-8da22d7985fc,,2021-03-28 05:58:45.647,2021-03-28 05:58:45.647,40002,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-28 04:58:00.000,3e74a50b-31fe-467f-bb99-947e111f7dc6,
2021-03-23 01:54:15.652,358a32e8-a807-409e-8186-d06840c515c2,,2021-03-25 06:31:19.980,2021-03-25 06:31:19.980,40003,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-23 02:11:45.652,02cf4f10-4c5b-42b0-861f-0308c79ce470,
2021-03-23 02:11:45.652,358a32e8-a807-409e-8186-d06840c515c2,,2021-03-25 06:31:19.980,2021-03-25 06:31:19.980,40001,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-23 02:21:45.652,6515287a-2563-4296-9893-39ceea23d296,
2021-03-29 04:54:00.000,ecf25a1a-f308-4c46-2a48-ef18246f0396,,2021-03-29 06:45:32.688,2021-03-29 06:45:32.688,40001,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-29 04:55:00.000,9ccc35c8-f7d2-4f35-92c4-4341d29a977a,
2021-03-28 04:58:00.000,23fbcefd-d9c9-3fff-7f02-8da22d7985fc,,2021-03-28 05:58:45.647,2021-03-28 05:58:45.647,40004,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-28 05:00:00.000,6180c38f-1636-49c8-9efd-eae0ad990f0c,
2021-03-29 04:55:00.000,ecf25a1a-f308-4c46-2a48-ef18246f0396,,2021-03-29 06:45:32.689,2021-03-29 06:45:32.689,40002,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-29 05:02:00.000,320c2f17-177f-4b51-b99e-a1bf8470cfb4,
2021-03-25 00:12:05.118,4892e163-34cc-479d-b203-1ca126d13e3c,,2021-03-27 06:17:16.344,2021-03-27 06:17:16.344,40002,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-25 00:13:01.000,37e2bbfa-d8d3-4042-a483-55f319583775,
2021-03-23 02:21:45.652,358a32e8-a807-409e-8186-d06840c515c2,,2021-03-25 06:31:19.980,2021-03-25 06:31:19.980,40002,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-23 02:29:15.652,980947f4-c344-4f1f-9044-74c1634cb171,
2021-03-26 02:19:00.000,853a49d6-64f0-723f-daf1-fc89c094900f,,2021-03-26 07:03:10.663,2021-03-26 07:03:10.663,40002,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-26 02:27:00.000,b6fc11a3-f8df-4fbf-8165-fc1a3c3fafed,
2021-03-28 05:00:00.000,23fbcefd-d9c9-3fff-7f02-8da22d7985fc,,2021-03-28 05:58:45.647,2021-03-28 05:58:45.647,40001,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-28 05:01:00.000,5f13d28d-42cc-4339-a381-658868a98b31,
2021-03-25 00:13:01.000,4892e163-34cc-479d-b203-1ca126d13e3c,,2021-03-27 06:17:16.344,2021-03-27 06:17:16.344,40001,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-25 00:23:01.000,23d86c63-3fe4-4158-bd3a-e6599c124061,
2021-03-25 22:14:25.609,485ed442-11eb-4985-8fc1-43360bc3d0ea,,2021-03-26 06:54:00.384,2021-03-26 06:54:00.384,40001,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-25 22:24:25.609,4c9d399e-833c-46d3-9caf-3f2550ef461e,
2021-03-23 02:29:15.652,358a32e8-a807-409e-8186-d06840c515c2,,2021-03-25 06:31:19.980,2021-03-25 06:31:19.980,40004,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-23 02:32:00.000,3340cd6a-c98f-49cb-8e7a-7ac841cff21c,
2021-03-29 05:02:00.000,ecf25a1a-f308-4c46-2a48-ef18246f0396,,2021-03-29 06:45:32.689,2021-03-29 06:45:32.689,40004,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-29 05:03:00.000,ec7710f0-3de1-46fe-b732-9527b2a5a932,
2021-03-28 05:01:00.000,23fbcefd-d9c9-3fff-7f02-8da22d7985fc,,2021-03-28 05:58:45.647,2021-03-28 05:58:45.647,40004,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-28 05:14:00.000,b39fd08c-9d18-4d0b-81d2-b5c75c794050,
2021-03-23 02:32:00.000,358a32e8-a807-409e-8186-d06840c515c2,,2021-03-25 06:31:19.981,2021-03-25 06:31:19.981,40001,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-23 02:33:59.999,b8cb0f99-d19f-4d73-a165-c998298e1c77,
2021-03-29 05:03:00.000,ecf25a1a-f308-4c46-2a48-ef18246f0396,,2021-03-29 06:45:32.689,2021-03-29 06:45:32.689,40001,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-29 05:04:00.000,25d30116-87e8-4c44-86f0-edeb025a2c77,
2021-03-25 00:23:01.000,4892e163-34cc-479d-b203-1ca126d13e3c,,2021-03-27 06:17:16.344,2021-03-27 06:17:16.344,40003,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-25 00:32:05.118,411b8afb-f590-48dc-80d5-95f9a71bed5a,
2021-03-26 02:27:00.000,853a49d6-64f0-723f-daf1-fc89c094900f,,2021-03-26 07:03:10.663,2021-03-26 07:03:10.663,40001,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-26 02:28:00.000,0407d813-20f9-4fec-8faa-5e55a4acc35a,
2021-03-28 05:14:00.000,23fbcefd-d9c9-3fff-7f02-8da22d7985fc,,2021-03-28 05:58:45.648,2021-03-28 05:58:45.648,40002,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-28 05:17:00.000,5490e276-9223-402e-ae2a-7f3054655498,
2021-03-23 02:33:59.999,358a32e8-a807-409e-8186-d06840c515c2,,2021-03-25 06:31:19.981,2021-03-25 06:31:19.981,40004,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-23 02:34:15.652,06ff23cc-094a-40a9-a811-c9cb039f579a,
2021-03-26 02:28:00.000,853a49d6-64f0-723f-daf1-fc89c094900f,,2021-03-26 07:03:10.664,2021-03-26 07:03:10.664,40002,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-26 02:33:00.000,718574bf-4f15-4403-9ca2-b0078ae35fdc,
2021-03-25 22:24:25.609,485ed442-11eb-4985-8fc1-43360bc3d0ea,,2021-03-26 06:54:00.384,2021-03-26 06:54:00.384,40003,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-25 22:41:55.609,62740330-41a1-4dfa-8ae1-f4dbd5cbc6e8,
2021-03-23 02:34:15.652,358a32e8-a807-409e-8186-d06840c515c2,,2021-03-25 06:31:19.981,2021-03-25 06:31:19.981,40002,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-23 02:39:15.652,4d47ddf2-5b4a-4e96-8bd9-2f93ebf5c316,
2021-03-29 05:04:00.000,ecf25a1a-f308-4c46-2a48-ef18246f0396,,2021-03-29 06:45:32.689,2021-03-29 06:45:32.689,40002,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-29 05:07:00.000,03b15a93-195f-4229-807c-515386825412,
2021-03-28 05:17:00.000,23fbcefd-d9c9-3fff-7f02-8da22d7985fc,,2021-03-28 05:58:45.648,2021-03-28 05:58:45.648,40004,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-28 05:43:00.000,4ec385a1-3c40-48e2-8848-9405a80afd2c,
2021-03-26 02:33:00.000,853a49d6-64f0-723f-daf1-fc89c094900f,,2021-03-26 07:03:10.664,2021-03-26 07:03:10.664,40001,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-26 02:35:00.000,3ad91b7a-a5e4-42cb-808e-5a734af46b2f,
2021-03-23 02:39:15.652,358a32e8-a807-409e-8186-d06840c515c2,,2021-03-25 06:31:19.981,2021-03-25 06:31:19.981,40003,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-23 03:01:45.652,bf8a3297-fb97-4ed5-9878-e7f05e841ea6,
2021-03-29 05:07:00.000,ecf25a1a-f308-4c46-2a48-ef18246f0396,,2021-03-29 06:45:32.690,2021-03-29 06:45:32.690,40004,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-29 05:09:00.000,40bc7d44-cd96-41c9-848a-1da7a118785d,
2021-03-25 00:32:05.118,4892e163-34cc-479d-b203-1ca126d13e3c,,2021-03-27 06:17:16.344,2021-03-27 06:17:16.344,40002,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-25 00:42:05.118,5c5ccd4d-8521-4fab-90a6-3d60fafd7e49,
2021-03-26 02:35:00.000,853a49d6-64f0-723f-daf1-fc89c094900f,,2021-03-26 07:03:10.664,2021-03-26 07:03:10.664,40002,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-26 03:13:00.000,749d9965-e1e2-474b-afaf-fd15969d36b8,
2021-03-29 05:09:00.000,ecf25a1a-f308-4c46-2a48-ef18246f0396,,2021-03-29 06:45:32.690,2021-03-29 06:45:32.690,40002,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-29 05:10:00.000,e5785a34-12d0-4102-ba44-97888cccac18,
2021-03-23 03:01:45.652,358a32e8-a807-409e-8186-d06840c515c2,,2021-03-25 06:31:19.981,2021-03-25 06:31:19.981,40001,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-23 03:11:45.652,dff5961d-c9d8-4e9a-8f4b-b08991b1f3de,
2021-03-26 03:13:00.000,853a49d6-64f0-723f-daf1-fc89c094900f,,2021-03-26 07:03:10.664,2021-03-26 07:03:10.664,40004,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-26 03:14:00.000,ae9cc210-cb3b-45a9-b073-c0945dbcc770,
2021-03-25 22:41:55.609,485ed442-11eb-4985-8fc1-43360bc3d0ea,,2021-03-26 06:54:00.384,2021-03-26 06:54:00.384,40002,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-25 22:46:55.609,e11b2338-b429-4904-9dbf-ff7d9e3a0599,
2021-03-23 03:11:45.652,358a32e8-a807-409e-8186-d06840c515c2,,2021-03-25 06:31:19.981,2021-03-25 06:31:19.981,40003,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-23 03:14:15.652,0a6fe9a0-1088-42fa-838c-d709a1827fbb,
2021-03-29 05:10:00.000,ecf25a1a-f308-4c46-2a48-ef18246f0396,,2021-03-29 06:45:32.690,2021-03-29 06:45:32.690,40004,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-29 05:56:00.000,87d20f45-5380-4b87-83be-7d2fce654186,
2021-03-26 03:14:00.000,853a49d6-64f0-723f-daf1-fc89c094900f,,2021-03-26 07:03:10.665,2021-03-26 07:03:10.665,40001,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-26 03:15:00.000,373238c3-b918-4d4e-8595-ca88fb1a6e55,
2021-03-28 05:43:00.000,23fbcefd-d9c9-3fff-7f02-8da22d7985fc,,2021-03-28 05:58:45.648,2021-03-28 05:58:45.648,40001,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-28 05:44:00.000,cba1ecc9-229f-4da3-9ddd-176cf2315d12,
2021-03-23 03:14:15.652,358a32e8-a807-409e-8186-d06840c515c2,,2021-03-25 06:31:19.981,2021-03-25 06:31:19.981,40002,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-23 03:19:15.652,54efba98-7c5d-4933-9bd5-ae524c940ef9,
2021-03-25 00:42:05.118,4892e163-34cc-479d-b203-1ca126d13e3c,,2021-03-27 06:17:16.344,2021-03-27 06:17:16.344,40004,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-25 00:49:35.118,2fc8bbec-d301-48ec-a019-d523b675c688,
2021-03-26 03:15:00.000,853a49d6-64f0-723f-daf1-fc89c094900f,,2021-03-26 07:03:10.665,2021-03-26 07:03:10.665,40004,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-26 03:43:00.000,6a880c0b-0932-4d0f-a1e0-1fac010ce0d7,
2021-03-28 05:44:00.000,23fbcefd-d9c9-3fff-7f02-8da22d7985fc,,2021-03-28 05:58:45.648,2021-03-28 05:58:45.648,40004,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-28 05:45:00.000,f34a4c5d-61e5-40b9-96ba-ccb05de7bfe3,
2021-03-23 03:19:15.652,358a32e8-a807-409e-8186-d06840c515c2,,2021-03-25 06:31:19.981,2021-03-25 06:31:19.981,40003,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-23 03:29:15.652,ef77be36-c64b-49e0-bc78-a35e1de4d09c,
2021-03-28 05:45:00.000,23fbcefd-d9c9-3fff-7f02-8da22d7985fc,,2021-03-28 05:58:45.648,2021-03-28 05:58:45.648,40001,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-28 05:51:00.000,243bb5e2-7c29-4b22-81c6-1d9046938cc3,
2021-03-29 05:56:00.000,ecf25a1a-f308-4c46-2a48-ef18246f0396,,2021-03-29 06:45:32.690,2021-03-29 06:45:32.690,40001,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-29 05:59:00.000,43ab3e89-4248-40d0-a30c-a14abd7631a7,
2021-03-25 22:46:55.609,485ed442-11eb-4985-8fc1-43360bc3d0ea,,2021-03-26 06:54:00.385,2021-03-26 06:54:00.385,40003,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-25 23:01:55.609,df50f928-30b7-42b2-ae90-2af68d673157,
2021-03-26 03:43:00.000,853a49d6-64f0-723f-daf1-fc89c094900f,,2021-03-26 07:03:10.665,2021-03-26 07:03:10.665,40001,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-26 03:46:00.000,0a510152-71a0-4d27-9b75-7ea035f3443d,
2021-03-23 03:29:15.652,358a32e8-a807-409e-8186-d06840c515c2,,2021-03-25 06:31:19.981,2021-03-25 06:31:19.981,40002,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-23 03:39:15.652,160d5334-60eb-4e77-b99d-ee67ccf4464e,
2021-03-28 21:40:00.000,81b96a05-4556-251a-c3ba-44574932385f,,2021-03-29 01:28:40.248,2021-03-29 01:28:40.248,40002,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-28 21:59:00.000,2324a03b-84c1-4f32-93bb-7df0446eedfa,
2021-03-26 03:46:00.000,853a49d6-64f0-723f-daf1-fc89c094900f,,2021-03-26 07:03:10.666,2021-03-26 07:03:10.666,40002,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-26 04:05:00.000,02951c0c-f5dd-4730-bd56-2b66b7717b3f,
2021-03-23 03:39:15.652,358a32e8-a807-409e-8186-d06840c515c2,,2021-03-25 06:31:19.981,2021-03-25 06:31:19.981,40004,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-23 03:44:15.652,8af5d77e-0ae4-4127-99eb-14197a643933,
2021-03-25 00:49:35.118,4892e163-34cc-479d-b203-1ca126d13e3c,,2021-03-27 06:17:16.344,2021-03-27 06:17:16.344,40001,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-25 01:03:01.000,dab531b8-f807-43e9-93b9-40ad17d5bc53,
2021-03-28 21:59:00.000,81b96a05-4556-251a-c3ba-44574932385f,,2021-03-29 01:28:40.248,2021-03-29 01:28:40.248,40001,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-28 22:00:00.000,30f95adb-02c8-45c2-bb46-9854221743e3,
2021-03-26 04:05:00.000,853a49d6-64f0-723f-daf1-fc89c094900f,,2021-03-26 07:03:10.666,2021-03-26 07:03:10.666,40001,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-26 04:06:00.000,3f30bc41-921a-4024-aea7-6ea2c127b480,
2021-03-23 03:44:15.652,358a32e8-a807-409e-8186-d06840c515c2,,2021-03-25 06:31:19.981,2021-03-25 06:31:19.981,40003,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-23 03:54:15.652,08c1b98d-6c4b-4b21-8d77-36b0a0ec8351,
2021-03-29 05:59:00.000,ecf25a1a-f308-4c46-2a48-ef18246f0396,,2021-03-29 06:45:32.691,2021-03-29 06:45:32.691,40002,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-29 06:00:00.000,d1bfbc01-e7c8-4025-98f3-365d07f2690a,
2021-03-28 22:00:00.000,81b96a05-4556-251a-c3ba-44574932385f,,2021-03-29 01:28:40.248,2021-03-29 01:28:40.248,40002,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-28 22:10:00.000,6c05b6ca-76ed-4e34-87ba-ee440e26cedc,
2021-03-25 23:01:55.609,485ed442-11eb-4985-8fc1-43360bc3d0ea,,2021-03-26 06:54:00.385,2021-03-26 06:54:00.385,40002,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-25 23:11:55.609,ade61879-9c50-4f29-a50e-dafb84d66e44,
2021-03-26 04:06:00.000,853a49d6-64f0-723f-daf1-fc89c094900f,,2021-03-26 07:03:10.666,2021-03-26 07:03:10.666,40002,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-26 04:27:00.000,ed0e412c-376a-4bc5-8552-8d5ed570859c,
2021-03-29 06:00:00.000,ecf25a1a-f308-4c46-2a48-ef18246f0396,,2021-03-29 06:45:32.691,2021-03-29 06:45:32.691,40001,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-29 06:33:00.000,3173b44c-ce11-410d-807e-f251c77926aa,
2021-03-25 01:03:01.000,4892e163-34cc-479d-b203-1ca126d13e3c,,2021-03-27 06:17:16.344,2021-03-27 06:17:16.344,40002,UTC+0300,OD8XXfRrR9,com.urbandroid.sleep,2021-03-25 01:12:05.118,71cbe300-644b-4f47-9997-4f76f91a536c,
2021-03-28 22:10:00.000,81b96a05-4556-251a-c3ba-44574932385f,,2021-03-29 01:28:40.249,2021-03-29 01:28:40.249,40003,UTC+0400,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-28 22:34:00.000,7046d4b2-ca5e-44a7-a74f-556bba6881ee,
2021-03-26 04:27:00.000,853a49d6-64f0-723f-daf1-fc89c094900f,,2021-03-26 07:03:10.666,2021-03-26 07:03:10.666,40004,UTC+0300,OD8XXfRrR9,com.sec.android.app.shealth,2021-03-26 04:33:00.000,b2319f03-a9b0-42f8-87c3-d5b7d379c62c,
