com.samsung.shealth.tracker.pedometer_step_count,6156001,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
4733,4,0,10,2021-02-25 12:56:00.000,230002,,2021-02-25 12:56:42.208,2021-02-25 12:56:42.207,10,1.6944444,8.02,0.36,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 12:56:59.999,514a08cc-460c-f33a-6c12-bde715dc4a8c,
5568,4,0,6,2021-02-25 18:05:00.000,,,2021-02-25 18:05:19.693,2021-02-25 18:05:19.693,6,0.7815183,4.3515625,0.22973633,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 18:06:00.000,81d44dd7-e55a-4d52-9fed-f11269917560,
56925,4,158,0,2021-02-25 12:21:00.000,230002,,2021-02-25 12:22:08.861,2021-02-25 12:21:43.688,158,2.6354227,150.023,11.529,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 12:21:59.999,0cee432c-5dbb-5318-8056-36b58c22c9b6,
15870,4,0,28,2021-02-25 11:27:00.000,230002,,2021-02-25 11:29:29.593,2021-02-25 11:29:29.586,28,1.3333334,21.16,1.09,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 11:27:59.999,36c74f46-ea78-abee-633f-abe339c3c78d,
56700,4,153,0,2021-02-25 12:12:00.000,230002,,2021-02-25 12:13:03.294,2021-02-25 12:12:00.315,153,2.5062194,142.103,10.961,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 12:12:59.999,fa619e2e-6907-a918-0b84-648fc26bd1bf,
57304,4,158,0,2021-02-25 12:13:00.000,230002,,2021-02-25 12:14:08.633,2021-02-25 12:13:03.306,158,2.658572,152.348,11.872,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 12:13:59.999,4d43e826-a2ee-38aa-2c85-6df419805806,
5453,4,0,6,2021-02-25 17:54:00.000,,,2021-02-25 17:54:58.751,2021-02-25 17:54:58.751,6,0.848095,4.625,0.22094727,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 17:55:00.000,6db69fdc-244a-47c0-bc52-2e0c59c39a47,
55287,4,0,107,2021-02-25 11:22:00.000,,,2021-02-25 11:22:59.435,2021-02-25 11:22:32.099,107,1.5025535,83.072266,3.8967285,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 11:23:00.000,a1fd8a57-a3b5-4642-90d3-9b9499bb4ad5,
59994,4,156,1,2021-02-25 12:13:00.000,,,2021-02-25 12:15:00.362,2021-02-25 12:15:00.362,157,2.8942885,173.64062,12.764893,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 12:14:00.000,c946025a-3671-481c-9d9e-1d83ed422530,
44899,4,0,96,2021-02-26 07:37:00.000,,,2021-02-26 07:41:34.604,2021-02-26 07:41:34.604,96,1.7212929,77.28516,3.4716797,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 07:38:00.000,c6a6199c-f9bb-4b89-929f-16fe6df0b829,
55878,4,157,0,2021-02-25 12:29:00.000,230002,,2021-02-25 12:30:01.336,2021-02-25 12:29:04.125,157,2.8069065,156.846,12.24,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 12:29:59.999,db74ae80-48b8-e2e6-c01d-b2e21952e024,
8595,4,0,20,2021-02-25 22:00:00.000,230002,,2021-02-25 22:00:54.514,2021-02-25 22:00:54.514,20,2.0277777,17.43,0.88,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 22:00:59.999,d0833b4e-0086-21d1-9aa8-c594d4dc3b78,
60000,4,159,0,2021-02-25 12:21:00.000,,,2021-02-25 12:23:41.320,2021-02-25 12:23:41.320,159,2.979427,178.76562,13.126221,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 12:22:00.000,b5dd40c7-3b5d-44c3-b266-d44c2b6025be,
47246,4,0,83,2021-02-26 07:38:00.000,,,2021-02-26 07:41:34.644,2021-02-26 07:41:34.644,83,1.3617768,64.33984,3.050293,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 07:39:00.000,49102f42-b7af-47f0-bd1b-ede128b8f159,
16308,4,0,34,2021-02-25 12:50:00.000,230002,,2021-02-25 12:51:17.527,2021-02-25 12:51:17.526,34,1.4722222,24.01,1.74,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 12:50:59.999,3b94aad1-74cf-db91-c09c-a8b1969887d5,
9295,4,0,16,2021-02-26 08:22:00.000,,,2021-02-26 08:22:45.179,2021-02-26 08:22:35.960,16,1.316183,12.234375,0.58984375,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 08:23:00.000,d836a840-926e-45df-9c63-7694fe1c8b4c,
38717,4,0,66,2021-02-25 11:31:00.000,,,2021-02-25 11:32:40.581,2021-02-25 11:32:40.581,66,1.2478245,48.3125,2.4885254,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 11:32:00.000,3bbd0e00-b074-4dd6-bf09-79e466f2f81a,
60000,4,158,0,2021-02-25 12:08:00.000,,,2021-02-25 12:10:45.769,2021-02-25 12:10:45.769,158,2.9374022,176.24414,12.965698,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 12:09:00.000,f50db333-0e0b-40b9-9e83-c743e421bd90,
60000,4,157,0,2021-02-25 12:30:00.000,,,2021-02-25 12:31:35.821,2021-02-25 12:31:35.821,157,2.9313803,175.88281,12.922363,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 12:31:00.000,c3ec6dc6-c1b7-45f2-a07c-36a5f49ffdfc,
41562,4,0,54,2021-02-26 07:47:00.000,,,2021-02-26 07:53:53.549,2021-02-26 07:53:53.549,54,0.92369115,38.390625,2.0961914,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 07:48:00.000,95b749a0-dfb8-4e90-aa0b-613142f895d5,
10407,4,0,10,2021-02-26 21:42:00.000,,,2021-02-26 21:42:26.093,2021-02-26 21:42:21.915,10,0.70398647,7.3266273,0.3777247,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 21:43:00.000,ffea345f-f73b-415a-8a4b-0ae9115af585,
55325,4,0,109,2021-02-25 11:23:00.000,,,2021-02-25 11:27:36.000,2021-02-25 11:27:36.000,109,1.5330436,84.81641,3.9630127,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 11:24:00.000,ba9b968e-ed95-4388-921f-dd6342b58644,
57600,4,156,0,2021-02-25 12:10:00.000,230002,,2021-02-25 12:11:05.304,2021-02-25 12:10:09.255,156,2.4780288,142.735,10.919,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 12:10:59.999,f3b3290b-6274-0305-b608-772d0ec9c300,
40658,4,6,73,2021-02-26 09:46:00.000,230002,,2021-02-26 09:46:50.920,2021-02-26 09:46:29.140,78,1.4884063,60.516,3.44,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-26 09:46:59.999,db0bbdf8-5225-ee80-1797-53e7b1df0e13,
17264,4,0,30,2021-02-25 11:32:00.000,230002,,2021-02-25 11:32:29.410,2021-02-25 11:32:29.409,30,1.3055556,22.54,1.19,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 11:32:59.999,6613426c-18d9-99b9-9b71-e0ffe9a1726f,
14122,4,2,21,2021-02-26 23:17:00.000,230002,,2021-02-26 23:25:05.359,2021-02-26 23:17:22.376,23,1.1527562,16.28,0.95,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-26 23:17:59.999,b334f0be-d048-de80-de86-833398c847c9,
9465,4,0,19,2021-02-25 11:58:00.000,230002,,2021-02-25 11:59:25.598,2021-02-25 11:59:25.595,19,1.6111112,15.25,0.68,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 11:58:59.999,597fb95c-ddd2-fced-87ba-f1f136aae114,
10898,4,0,18,2021-02-27 18:37:00.000,230002,,2021-02-27 18:40:45.505,2021-02-27 18:37:42.166,18,1.2343504,13.452,0.65,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-27 18:37:59.999,b8e84aaa-e18d-2b64-8456-7fc7d2d12c88,
11198,4,0,17,2021-02-25 11:58:00.000,,,2021-02-25 11:59:08.582,2021-02-25 11:58:51.440,17,1.1703143,13.105469,0.6212158,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 11:59:00.000,76eaae59-0a09-4b86-a92e-ac3b75e3a62c,
58237,4,160,0,2021-02-25 12:28:00.000,230002,,2021-02-25 12:29:04.092,2021-02-25 12:28:02.825,160,2.652898,154.497,11.81,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 12:28:59.999,66afa945-bc1c-0fe6-0f5d-ae1db34dd092,
18768,4,0,38,2021-02-26 08:43:00.000,,,2021-02-26 08:43:41.704,2021-02-26 08:43:41.704,38,1.6610873,31.175781,1.3728027,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 08:44:00.000,40d5620f-e4bb-4a5e-b15e-f61ac53dcbce,
30349,4,0,52,2021-02-26 09:34:00.000,230002,,2021-02-26 09:35:01.822,2021-02-26 09:35:01.822,52,1.2777778,38.78,2.01,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-26 09:34:59.999,92700e61-f39d-559c-b567-fc155e11b761,
6016,4,0,10,2021-02-25 09:02:00.000,230002,,2021-02-25 09:15:06.148,2021-02-25 09:15:06.147,10,1.25,7.52,0.33,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 09:02:59.999,5cae4580-0100-210c-971a-f204e9d24b74,
58730,4,0,109,2021-02-25 11:42:00.000,,,2021-02-25 11:44:10.877,2021-02-25 11:44:10.877,109,1.4356053,84.31445,3.9733887,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 11:43:00.000,395910b1-e724-4bd8-b668-dca598f2bd23,
5380,4,0,7,2021-02-27 13:13:00.000,,,2021-02-27 13:13:19.964,2021-02-27 13:13:19.964,7,1.0012068,5.387268,0.25621414,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-27 13:14:00.000,86ea301e-2982-41dd-8e7c-32b6436b9d2e,
28315,4,0,51,2021-02-26 07:28:00.000,230002,,2021-02-26 07:29:02.258,2021-02-26 07:29:02.258,51,1.3611112,38.54,1.97,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-26 07:28:59.999,02bb71e9-8265-9cbc-7739-caa8a5c73190,
60000,4,0,127,2021-02-26 08:48:00.000,,,2021-02-26 08:55:00.570,2021-02-26 08:55:00.570,127,1.7591797,105.55078,4.5166016,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 08:49:00.000,44889460-6150-42fd-9230-a26e29801faf,
47486,4,0,99,2021-02-26 07:50:00.000,,,2021-02-26 07:53:53.661,2021-02-26 07:53:53.661,99,1.6649296,79.0625,3.5854492,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 07:51:00.000,a69d951f-8fd8-4b79-9e86-95407462e2e1,
60000,4,0,90,2021-02-25 12:49:00.000,,,2021-02-25 12:50:34.383,2021-02-25 12:49:37.203,90,1.1401693,68.41016,3.3186035,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 12:50:00.000,8a6636c7-ed14-4734-a99a-b0160df63832,
15804,4,0,12,2021-02-25 11:27:00.000,,,2021-02-25 11:27:36.338,2021-02-25 11:27:36.338,12,0.556243,8.791016,0.4510498,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 11:28:00.000,f96764dd-86b1-43b9-b114-d4f51f781086,
56713,4,159,0,2021-02-25 12:26:00.000,230002,,2021-02-25 12:27:00.463,2021-02-25 12:26:05.644,159,2.8091762,159.319,12.569,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 12:26:59.999,a4912a21-d850-e744-66ab-ffb8844d63bc,
13805,4,5,25,2021-02-25 11:12:00.000,230002,,2021-02-25 11:13:48.477,2021-02-25 11:13:48.476,30,1.75,24.16,1.32,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 11:12:59.999,3779af3a-21ac-84b7-1966-4a25fb4ce812,
56161,4,157,0,2021-02-25 12:03:00.000,,,2021-02-25 12:10:45.357,2021-02-25 12:03:29.034,157,3.1533833,177.09961,12.972656,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 12:04:00.000,5f248961-be59-4405-99e0-5b93b36a3f27,
46841,4,81,31,2021-02-25 12:02:00.000,230002,,2021-02-25 12:03:04.998,2021-02-25 12:02:21.791,112,2.2314708,104.526,7.151,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 12:02:59.999,89c6c211-8b18-c6a5-54fc-a588bbac3695,
60000,4,0,77,2021-02-28 09:55:00.000,,,2021-02-28 09:55:54.087,2021-02-28 09:55:00.836,77,0.9561727,57.37036,2.862465,UTC+0300,vC702BfhH0,com.sec.android.app.shealth,2021-02-28 09:56:00.000,504d5d18-cfed-4e9d-b78b-037643a1037c,
33419,4,0,58,2021-02-26 08:31:00.000,,,2021-02-26 08:31:39.539,2021-02-26 08:31:21.923,58,1.3208016,44.140625,2.1279297,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 08:32:00.000,a213ad26-6c14-4176-8282-4d632301371d,
41900,4,0,90,2021-02-26 07:49:00.000,,,2021-02-26 07:53:53.630,2021-02-26 07:53:53.630,90,1.6697778,69.96484,3.3000488,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 07:50:00.000,97da9643-b557-4037-ad22-7661d0790292,
23733,4,18,37,2021-02-28 00:12:00.000,230002,,2021-02-28 00:15:02.180,2021-02-28 00:15:02.180,55,1.8888888,44.83,2.79,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-28 00:12:59.999,565ccb1f-328f-f7e4-5798-5a065804fe6c,
32645,4,0,51,2021-02-26 07:53:00.000,,,2021-02-26 07:53:53.768,2021-02-26 07:53:53.768,51,1.1411641,37.253906,1.9243164,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 07:54:00.000,74a5151c-a66e-4743-a4fb-3f6f43fe11f7,
57747,4,158,0,2021-02-25 12:09:00.000,230002,,2021-02-25 12:10:09.232,2021-02-25 12:09:10.664,158,2.5598729,147.826,11.36,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 12:09:59.999,90fb0de0-b7f9-e16d-f2ff-c4b7ec4dfbd5,
54858,4,0,112,2021-02-27 13:02:00.000,,,2021-02-27 13:06:02.804,2021-02-27 13:06:02.804,112,1.608235,88.22475,4.0617647,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-27 13:03:00.000,63152c68-ab90-4675-996f-429284634f9c,
27538,4,0,60,2021-02-26 07:29:00.000,230002,,2021-02-26 07:31:57.479,2021-02-26 07:29:02.264,60,1.5245677,41.984,2.3,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-26 07:29:59.999,840e87a0-026c-c914-e04f-4009f4f4bba8,
45233,4,0,60,2021-02-26 07:44:00.000,,,2021-02-26 07:53:53.392,2021-02-26 07:53:53.392,60,1.010045,45.6875,2.2148438,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 07:45:00.000,73a58e60-4561-4660-a411-724a4bb9650d,
16062,4,0,28,2021-02-28 05:30:00.000,230002,,2021-02-28 05:31:13.386,2021-02-28 05:31:13.385,28,1.3055556,20.97,1.06,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-28 05:30:59.999,05879923-f241-25ac-060c-befe1405db5a,
8412,4,0,16,2021-02-26 08:10:00.000,,,2021-02-26 08:10:24.388,2021-02-26 08:10:24.388,16,1.4854084,12.496094,0.5827637,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 08:11:00.000,f94306d8-8197-4dce-bee0-94b35bf935a7,
40258,4,0,89,2021-02-26 08:42:00.000,,,2021-02-26 08:43:41.609,2021-02-26 08:43:41.609,89,1.7720509,71.33984,3.2263184,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 08:43:00.000,61600717-05f9-45fe-b69d-92a4cc9e7465,
4613,4,0,6,2021-02-26 13:11:00.000,,,2021-02-26 13:11:10.850,2021-02-26 13:11:10.850,6,0.9236913,4.2617188,0.23291016,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 13:12:00.000,820a680a-2bcd-4dfc-96bf-807e44f55882,
6498,4,3,17,2021-02-25 21:53:00.000,230002,,2021-02-25 21:55:01.139,2021-02-25 21:55:01.138,20,3.8611112,25.09,1.05,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 21:53:59.999,c2378830-0358-087c-fcf3-6b26b360eae8,
60000,4,0,110,2021-02-25 12:00:00.000,230002,,2021-02-25 12:02:14.313,2021-02-25 12:00:39.499,110,1.383739,84.537,4.17,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 12:00:59.999,74f698a1-2115-90bb-606e-a027e378e0d7,
8861,4,0,21,2021-02-27 23:37:00.000,230002,,2021-02-27 23:43:38.526,2021-02-27 23:43:38.526,21,1.9444444,17.23,0.72,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-27 23:37:59.999,b10b53a5-3602-5918-a7fa-11a78a7e1cf6,
58992,4,157,0,2021-02-25 12:14:00.000,,,2021-02-25 12:15:00.471,2021-02-25 12:15:00.471,157,2.9539237,174.25977,12.837158,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 12:15:00.000,b1d50641-ef7e-40ac-b77c-6205f6814054,
28246,4,0,53,2021-02-28 03:01:00.000,230002,,2021-02-28 03:20:02.144,2021-02-28 03:20:02.144,53,1.4444444,40.8,2.05,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-28 03:01:59.999,deea4b09-60f7-d1d0-3537-5e5fa5282c35,
7846,4,0,12,2021-02-24 22:41:00.000,230002,,2021-02-24 22:41:34.472,2021-02-24 22:41:34.472,12,1.0833334,8.5,0.57,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-24 22:41:59.999,0135fd1d-96a4-e96d-224d-8e5ec76aecec,
3096,4,0,6,2021-02-28 04:42:00.000,230002,,2021-02-28 04:42:08.450,2021-02-28 04:42:08.449,6,1.5277778,4.73,0.21,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-28 04:42:59.999,ba8fbdf4-2f0b-7398-2ae4-25f4dc697c0d,
4309,4,0,10,2021-02-25 12:51:00.000,230002,,2021-02-25 12:51:17.553,2021-02-25 12:51:17.552,10,1.8333334,7.9,0.49,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 12:51:59.999,ae80f7d3-b87a-a62e-3326-a8de994aec1c,
60000,4,0,106,2021-02-27 19:15:00.000,,,2021-02-27 19:15:59.823,2021-02-27 19:15:00.324,106,1.3725952,82.35571,3.8574219,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-27 19:16:00.000,ba04e979-cb26-46ae-854d-a98cfda9d1a1,
35287,4,0,105,2021-02-25 11:21:00.000,230002,,2021-02-25 11:25:20.520,2021-02-25 11:25:20.519,105,1.3611112,48.03,8.37,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 11:21:59.999,78690c79-6938-b86e-8c6c-b51da85e1c18,
7977,4,0,6,2021-02-25 12:55:00.000,,,2021-02-25 12:55:29.422,2021-02-25 12:55:29.422,6,0.5567151,4.4414062,0.2241211,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 12:56:00.000,e9b21f5c-e9c9-4395-9e2f-869bc4c8e3e8,
6697,4,0,10,2021-02-26 09:19:00.000,230002,,2021-02-26 09:21:21.102,2021-02-26 09:21:21.101,10,1.0555556,7.07,0.43,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-26 09:19:59.999,80a918a6-5570-40a2-21f2-579b539ac681,
60000,4,0,115,2021-02-25 12:44:00.000,230002,,2021-02-25 12:49:17.268,2021-02-25 12:49:17.267,115,1.4928334,89.57,4.18,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 12:44:59.999,ab8be1fa-af20-67b2-2857-70776710fb84,
8574,4,0,18,2021-02-27 12:11:00.000,230002,,2021-02-27 12:12:00.617,2021-02-27 12:12:00.617,17,1.5277778,13.1,0.67,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-27 12:11:59.999,d7ead486-d4ff-9010-e7ab-5b2c4aab2426,
60000,4,159,0,2021-02-25 12:23:00.000,,,2021-02-25 12:26:33.516,2021-02-25 12:23:41.417,159,2.9615235,177.6914,13.065186,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 12:24:00.000,5a5e53b5-dd8d-49a5-bb4a-ea050c9cc43c,
15778,4,0,26,2021-02-24 22:55:00.000,230002,,2021-02-24 22:55:38.865,2021-02-24 22:55:38.432,26,1.1984203,18.909,1.03,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-24 22:55:59.999,92228331-734d-ea5e-02b8-e3cbff2b3c44,
15508,4,0,29,2021-02-26 09:57:00.000,,,2021-02-26 10:00:33.983,2021-02-26 10:00:33.983,29,1.4616364,22.667969,1.0544434,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 09:58:00.000,36ed839d-1767-446d-b7bb-44dd55ca9d47,
5005,4,0,13,2021-02-26 21:07:00.000,230002,,2021-02-26 21:07:26.287,2021-02-26 21:07:26.287,13,2.3333333,11.68,0.69,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-26 21:07:59.999,cf624ab8-84a6-7cac-ae54-cbbd6b7c0306,
5744,4,0,10,2021-02-25 19:17:00.000,230002,,2021-02-25 19:17:05.751,2021-02-25 19:17:05.751,10,1.3055556,7.5,0.3,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 19:17:59.999,2c2d83fa-6c3f-657f-e1ac-215a9a0d3ce2,
9225,4,0,16,2021-02-26 09:39:00.000,,,2021-02-26 09:39:14.205,2021-02-26 09:39:14.205,16,1.3274553,12.246094,0.5859375,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 09:40:00.000,ed664d68-1456-4386-82ba-d11fc63fc3fe,
10635,4,0,19,2021-02-27 16:54:00.000,,,2021-02-27 16:54:40.752,2021-02-27 16:54:40.752,19,1.329637,14.141846,0.70803833,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-27 16:55:00.000,5b940fa9-d232-449b-8ade-5f550d26bd59,
57758,4,0,114,2021-02-25 12:42:00.000,,,2021-02-25 12:45:03.289,2021-02-25 12:45:03.289,114,1.570326,90.69922,4.1208496,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 12:43:00.000,7a0cae2d-6187-494c-8198-7d6bdc532123,
14810,4,0,22,2021-02-26 09:51:00.000,,,2021-02-26 09:54:15.954,2021-02-26 09:54:15.954,22,1.1393597,16.875,0.8154297,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-26 09:52:00.000,a8f7d52a-1391-496c-b83a-b8f5af014a23,
9572,4,0,13,2021-02-25 16:53:00.000,230002,,2021-02-25 16:53:49.948,2021-02-25 16:53:49.336,13,0.9465666,9.061,0.489,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 16:53:59.999,8280efe1-eb72-1bc5-fc46-3fcb4488097a,
7970,4,0,13,2021-02-26 18:52:00.000,230002,,2021-02-26 18:52:55.483,2021-02-26 18:52:55.483,13,1.1944444,9.52,0.52,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-26 18:52:59.999,ad0c4229-eee9-b006-f0a6-fc9c527e7653,
5688,4,0,15,2021-02-26 00:33:00.000,230002,,2021-02-26 00:35:02.159,2021-02-26 00:35:02.158,15,2.2222223,12.64,0.44,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-26 00:33:59.999,d1dcd736-022a-093d-c5ae-af5501bbecfa,
11978,4,0,20,2021-02-26 07:26:00.000,230002,,2021-02-26 07:27:31.486,2021-02-26 07:27:31.485,20,1.2222222,14.64,0.76,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-26 07:26:59.999,4bb00976-65e1-4484-13a3-c8d4414208d4,
4892,4,3,16,2021-02-27 23:29:00.000,230002,,2021-02-27 23:29:37.391,2021-02-27 23:29:14.347,19,3.9166079,19.162,0.98,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-27 23:29:59.999,77ffebd9-5512-affb-8bb1-8383fa73e13f,
15485,4,0,30,2021-02-25 12:50:00.000,,,2021-02-25 12:50:34.468,2021-02-25 12:50:34.468,30,1.497383,23.1875,1.0935059,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 12:51:00.000,6f73de76-c03d-405d-a25f-7df21df16ebc,
7439,4,0,12,2021-02-26 21:08:00.000,230002,,2021-02-26 21:10:26.331,2021-02-26 21:10:26.331,12,1.1666666,8.68,0.46,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-26 21:08:59.999,3eb6044d-2dca-df7a-1634-460604f5b3d0,
3236,4,0,6,2021-02-25 14:08:00.000,,,2021-02-25 14:08:22.029,2021-02-25 14:08:22.029,6,1.4400775,4.6601562,0.21850586,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 14:09:00.000,e37a585a-e676-4778-8e65-aee7efb30a59,
40831,4,0,76,2021-02-25 11:18:00.000,,,2021-02-25 11:18:59.518,2021-02-25 11:18:20.449,76,1.4536055,59.353516,2.763794,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 11:19:00.000,92118be2-ac56-4ba6-9d3d-c4e2b69223ef,
32409,4,0,47,2021-02-27 14:52:00.000,230002,,2021-02-27 14:54:29.474,2021-02-27 14:54:29.474,47,1.0277778,33.31,1.89,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-27 14:52:59.999,fb8d577b-36df-4ed5-6abe-6087b55df325,
58014,4,157,0,2021-02-25 12:17:00.000,230002,,2021-02-25 12:18:05.692,2021-02-25 12:17:07.452,157,2.4765499,143.675,10.991,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-25 12:17:59.999,c485ff16-244a-9a3e-bd2e-9693126d25ab,
56979,4,157,0,2021-02-25 12:26:00.000,,,2021-02-25 12:27:33.586,2021-02-25 12:26:33.733,157,3.0867927,175.88281,12.914795,UTC+0200,vC702BfhH0,com.sec.android.app.shealth,2021-02-25 12:27:00.000,92cfd2d1-f13d-4ec7-ba10-a12d922a4f8d,
