com.samsung.shealth.tracker.pedometer_day_summary,6156001,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
674,159ce11a-f734-43b2-837f-c2cc7f473e96.binning_data.json,371584,6000,11,2021-01-10 22:35:02.983,com.sec.android.app.shealth,2021-01-10 08:38:08.325,159ce11a-f734-43b2-837f-c2cc7f473e96.source_info.json,1.4052447,522.16724,26.001448,663,VfS0qUERdZ,com.sec.android.app.shealth,0,159ce11a-f734-43b2-837f-c2cc7f473e96.achievement.json,159ce11a-f734-43b2-837f-c2cc7f473e96,1610236800000,
1665,a61e60b2-06fb-42d3-bc41-7baeb1f4b5d7.binning_data.json,1110263,6000,5,2020-12-22 23:00:01.387,com.sec.android.app.shealth,2020-12-22 23:00:01.387,,1.1286632,1253.1141,63.36503,1660,vC702BfhH0,com.sec.android.app.shealth,0,a61e60b2-06fb-42d3-bc41-7baeb1f4b5d7.achievement.json,a61e60b2-06fb-42d3-bc41-7baeb1f4b5d7,1608595200000,
9390,81e66979-090d-4d80-a4e8-2444cf06e1c2.binning_data.json,3837084,6000,7339,2020-12-31 23:00:11.217,com.sec.android.app.shealth,2020-12-30 23:00:04.921,,2.1222441,8143.231,603.6538,2051,RHeBeWmk3Z,com.sec.android.app.shealth,0,81e66979-090d-4d80-a4e8-2444cf06e1c2.achievement.json,81e66979-090d-4d80-a4e8-2444cf06e1c2,1609286400000,
75,e76306ef-1772-4c5f-8c7d-00c34cb5b9fa.binning_data.json,48286,6000,0,2020-12-03 23:00:01.382,com.sec.android.app.shealth,2020-12-03 23:00:01.382,,1.267652,61.210938,2.968567,75,vC702BfhH0,com.sec.android.app.shealth,0,e76306ef-1772-4c5f-8c7d-00c34cb5b9fa.achievement.json,e76306ef-1772-4c5f-8c7d-00c34cb5b9fa,1606953600000,
6683,57bd6ffa-b4ab-4460-8a2b-b1c648e6ca51.binning_data.json,2865057,6000,4577,2021-02-27 22:41:23.647,com.sec.android.app.shealth,2021-02-20 23:06:33.751,57bd6ffa-b4ab-4460-8a2b-b1c648e6ca51.source_info.json,2.183547,6255.9883,432.6783,2106,VfS0qUERdZ,com.sec.android.app.shealth,0,57bd6ffa-b4ab-4460-8a2b-b1c648e6ca51.achievement.json,57bd6ffa-b4ab-4460-8a2b-b1c648e6ca51,1613865600000,
483,f1abc4e5-f42c-4761-a202-cea6c1a7ee3a.binning_data.json,266169,6000,8,2021-02-13 23:18:29.204,com.sec.android.app.shealth,2021-02-13 23:18:29.204,,1.4182177,377.487,19.7,475,RHeBeWmk3Z,com.sec.android.app.shealth,0,f1abc4e5-f42c-4761-a202-cea6c1a7ee3a.achievement.json,f1abc4e5-f42c-4761-a202-cea6c1a7ee3a,1613174400000,
7067,99e36694-6190-47a5-91a0-74586751fbc5.binning_data.json,2865100,6000,5296,2020-12-06 23:06:14.294,com.sec.android.app.shealth,2020-12-05 23:18:21.768,99e36694-6190-47a5-91a0-74586751fbc5.source_info.json,2.2074218,6324.4863,456.92865,1771,VfS0qUERdZ,com.sec.android.app.shealth,0,99e36694-6190-47a5-91a0-74586751fbc5.achievement.json,99e36694-6190-47a5-91a0-74586751fbc5,1607212800000,
6721,c335302f-cd55-4b9b-8c4a-6e95de924b7a.binning_data.json,2844461,6000,4727,2021-02-05 22:20:34.136,com.sec.android.app.shealth,2021-02-04 23:15:02.690,c335302f-cd55-4b9b-8c4a-6e95de924b7a.source_info.json,2.296334,6531.8335,443.37842,1994,VfS0qUERdZ,com.sec.android.app.shealth,0,c335302f-cd55-4b9b-8c4a-6e95de924b7a.achievement.json,c335302f-cd55-4b9b-8c4a-6e95de924b7a,1612483200000,
7896,65d3d40a-569b-4046-91c6-ca400d3c8b78.binning_data.json,3409722,6000,4838,2021-02-23 21:55:04.457,com.sec.android.app.shealth,2021-02-23 07:41:14.679,65d3d40a-569b-4046-91c6-ca400d3c8b78.source_info.json,2.1937072,7479.9336,505.9165,3058,VfS0qUERdZ,com.sec.android.app.shealth,0,65d3d40a-569b-4046-91c6-ca400d3c8b78.achievement.json,65d3d40a-569b-4046-91c6-ca400d3c8b78,1614038400000,
6271,e8603f34-05cb-4f71-a5ad-df27ac2da7f0.binning_data.json,2649749,6000,4668,2021-01-22 23:00:01.969,com.sec.android.app.shealth,2021-01-22 23:00:01.969,,2.4217548,6417.0435,439.7226,1603,vC702BfhH0,com.sec.android.app.shealth,0,e8603f34-05cb-4f71-a5ad-df27ac2da7f0.achievement.json,e8603f34-05cb-4f71-a5ad-df27ac2da7f0,1611273600000,
28682,416acc51-3ac5-4291-98f6-b40091b7a3e0.binning_data.json,16954249,6000,101,2020-12-13 23:00:01.916,com.sec.android.app.shealth,2020-12-13 23:00:01.916,,1.296993,21989.543,1086.1436,28581,vC702BfhH0,com.sec.android.app.shealth,0,416acc51-3ac5-4291-98f6-b40091b7a3e0.achievement.json,416acc51-3ac5-4291-98f6-b40091b7a3e0,1607817600000,
8934,b8de18ea-9594-4c7e-9545-b5052584477e.binning_data.json,3845819,6000,5443,2020-12-17 23:00:20.369,com.sec.android.app.shealth,2020-12-16 23:00:05.025,,2.0405557,7847.61,553.545,3491,RHeBeWmk3Z,com.sec.android.app.shealth,0,b8de18ea-9594-4c7e-9545-b5052584477e.achievement.json,b8de18ea-9594-4c7e-9545-b5052584477e,1608076800000,
12278,20ec4b12-0c9a-4023-b712-c441b48dbd88.binning_data.json,5865347,6000,4565,2021-01-21 23:12:05.508,com.sec.android.app.shealth,2021-01-20 23:07:26.533,20ec4b12-0c9a-4023-b712-c441b48dbd88.source_info.json,1.825676,10708.224,657.0612,7713,VfS0qUERdZ,com.sec.android.app.shealth,0,20ec4b12-0c9a-4023-b712-c441b48dbd88.achievement.json,20ec4b12-0c9a-4023-b712-c441b48dbd88,1611187200000,
7303,08c11780-fa7e-4c80-a1c5-aa8563d1bc28.binning_data.json,3180546,6000,5029,2021-01-04 23:02:41.128,com.sec.android.app.shealth,2021-01-03 23:15:00.363,08c11780-fa7e-4c80-a1c5-aa8563d1bc28.source_info.json,2.1982772,6991.7227,483.81107,2274,VfS0qUERdZ,com.sec.android.app.shealth,0,08c11780-fa7e-4c80-a1c5-aa8563d1bc28.achievement.json,08c11780-fa7e-4c80-a1c5-aa8563d1bc28,1609718400000,
9668,6e4f1df7-6910-4191-9d87-4dd0424cbc45.binning_data.json,5634169,6000,67,2021-02-04 23:00:02.134,com.sec.android.app.shealth,2021-02-04 23:00:02.134,,1.3318732,7503.9995,352.50333,9601,vC702BfhH0,com.sec.android.app.shealth,0,6e4f1df7-6910-4191-9d87-4dd0424cbc45.achievement.json,6e4f1df7-6910-4191-9d87-4dd0424cbc45,1612396800000,
11464,dfe1cbef-c833-4912-a2b9-ea696b563bd3.binning_data.json,6782947,6000,35,2021-01-02 22:46:13.326,com.sec.android.app.shealth,2021-01-01 23:03:10.218,dfe1cbef-c833-4912-a2b9-ea696b563bd3.source_info.json,1.2951411,8784.874,432.24298,11429,VfS0qUERdZ,com.sec.android.app.shealth,0,dfe1cbef-c833-4912-a2b9-ea696b563bd3.achievement.json,dfe1cbef-c833-4912-a2b9-ea696b563bd3,1609545600000,
7943,c88098ec-1b5c-4737-9570-c4809c034488.binning_data.json,3130385,6000,6761,2020-12-31 23:00:11.228,com.sec.android.app.shealth,2020-12-31 23:00:11.228,,2.2640314,7087.292,531.88,1182,RHeBeWmk3Z,com.sec.android.app.shealth,0,c88098ec-1b5c-4737-9570-c4809c034488.achievement.json,c88098ec-1b5c-4737-9570-c4809c034488,1609372800000,
8689,5774dd00-632b-43e3-8f61-30a1ae8db230.binning_data.json,4017959,6000,4782,2021-02-15 23:00:03.252,com.sec.android.app.shealth,2021-02-15 23:00:03.252,,1.7959657,7216.1167,493.40454,3907,RHeBeWmk3Z,com.sec.android.app.shealth,0,5774dd00-632b-43e3-8f61-30a1ae8db230.achievement.json,5774dd00-632b-43e3-8f61-30a1ae8db230,1613347200000,
6863,e1af8faa-fc92-4d1a-b002-6dddccd9053f.binning_data.json,2879089,6000,4831,2021-02-09 22:48:24.741,com.sec.android.app.shealth,2021-02-08 23:15:03.213,e1af8faa-fc92-4d1a-b002-6dddccd9053f.source_info.json,2.2845662,6577.4707,448.43018,2032,VfS0qUERdZ,com.sec.android.app.shealth,0,e1af8faa-fc92-4d1a-b002-6dddccd9053f.achievement.json,e1af8faa-fc92-4d1a-b002-6dddccd9053f,1612828800000,
397,1c2116b1-af42-4f08-8ce4-5cf4e70a3392.binning_data.json,219432,6000,2,2021-01-12 22:35:03.059,com.sec.android.app.shealth,2021-01-12 07:08:13.647,1c2116b1-af42-4f08-8ce4-5cf4e70a3392.source_info.json,1.4251308,312.72055,15.508606,395,VfS0qUERdZ,com.sec.android.app.shealth,0,1c2116b1-af42-4f08-8ce4-5cf4e70a3392.achievement.json,1c2116b1-af42-4f08-8ce4-5cf4e70a3392,1610409600000,
2557,cc3d74e0-6e3f-4650-a423-af8d9f1d3aae.binning_data.json,1461259,6000,17,2021-01-08 23:00:04.172,com.sec.android.app.shealth,2021-01-08 23:00:04.172,,1.3081479,1911.544,99.851,2540,RHeBeWmk3Z,com.sec.android.app.shealth,0,cc3d74e0-6e3f-4650-a423-af8d9f1d3aae.achievement.json,cc3d74e0-6e3f-4650-a423-af8d9f1d3aae,1610064000000,
8667,5b48867b-6804-465c-bbd6-dd94898b63d9.binning_data.json,3526593,6000,6761,2020-12-30 23:00:02.182,com.sec.android.app.shealth,2020-12-30 23:00:02.182,,2.5456157,8977.354,629.32275,1906,vC702BfhH0,com.sec.android.app.shealth,0,5b48867b-6804-465c-bbd6-dd94898b63d9.achievement.json,5b48867b-6804-465c-bbd6-dd94898b63d9,1609286400000,
5832,dd38e1c2-9481-4b9e-a394-2fcdc639a2c2.binning_data.json,3442893,6000,11,2020-11-28 23:00:01.252,com.sec.android.app.shealth,2020-11-28 12:20:52.734,,1.283988,4420.634,206.34785,5821,vC702BfhH0,com.sec.android.app.shealth,0,dd38e1c2-9481-4b9e-a394-2fcdc639a2c2.achievement.json,dd38e1c2-9481-4b9e-a394-2fcdc639a2c2,1606521600000,
7256,49326ffc-015c-41b0-aa05-15372b806c5b.binning_data.json,3925175,6000,218,2020-11-07 08:33:47.976,com.sec.android.app.shealth,2020-11-07 08:33:47.976,49326ffc-015c-41b0-aa05-15372b806c5b.source_info.json,1.3895247,5454.128,265.29,7038,VfS0qUERdZ,com.sec.android.app.shealth,0,49326ffc-015c-41b0-aa05-15372b806c5b.achievement.json,49326ffc-015c-41b0-aa05-15372b806c5b,1604448000000,
7248,c3026eae-94ed-46b1-928a-dde188ffd955.binning_data.json,2924434,6000,5303,2020-12-15 22:35:03.933,com.sec.android.app.shealth,2020-12-15 07:01:15.879,c3026eae-94ed-46b1-928a-dde188ffd955.source_info.json,2.321626,6789.444,489.2915,1945,VfS0qUERdZ,com.sec.android.app.shealth,0,c3026eae-94ed-46b1-928a-dde188ffd955.achievement.json,c3026eae-94ed-46b1-928a-dde188ffd955,1607990400000,
6427,16521939-882b-4af2-a130-ed5e3cd5cff7.binning_data.json,3577294,6000,38,2021-02-26 21:49:56.959,com.sec.android.app.shealth,2021-02-26 00:14:13.193,16521939-882b-4af2-a130-ed5e3cd5cff7.source_info.json,1.383627,4949.642,246.18712,6389,VfS0qUERdZ,com.sec.android.app.shealth,0,16521939-882b-4af2-a130-ed5e3cd5cff7.achievement.json,16521939-882b-4af2-a130-ed5e3cd5cff7,1614297600000,
7601,0fdfefa1-40f4-4008-bc5b-700b1ac7b27d.binning_data.json,3104944,6000,5531,2020-12-14 23:15:04.008,com.sec.android.app.shealth,2020-12-14 07:47:16.309,0fdfefa1-40f4-4008-bc5b-700b1ac7b27d.source_info.json,2.4834619,7711.012,538.8356,2070,VfS0qUERdZ,com.sec.android.app.shealth,0,0fdfefa1-40f4-4008-bc5b-700b1ac7b27d.achievement.json,0fdfefa1-40f4-4008-bc5b-700b1ac7b27d,1607904000000,
7220,6cebf9ca-cabe-4e02-9bd2-e391d53e78c3.binning_data.json,2942135,6000,5352,2020-12-09 23:00:03.303,com.sec.android.app.shealth,2020-12-08 23:00:03.005,,2.2221045,6537.732,473.93,1868,RHeBeWmk3Z,com.sec.android.app.shealth,0,6cebf9ca-cabe-4e02-9bd2-e391d53e78c3.achievement.json,6cebf9ca-cabe-4e02-9bd2-e391d53e78c3,1607385600000,
6537,19e30df9-71e4-405f-a72d-e9aa65baaa82.binning_data.json,2711925,6000,4913,2021-02-17 23:00:03.180,com.sec.android.app.shealth,2021-02-17 23:00:03.180,,2.5180206,6828.684,467.463,1624,vC702BfhH0,com.sec.android.app.shealth,0,19e30df9-71e4-405f-a72d-e9aa65baaa82.achievement.json,19e30df9-71e4-405f-a72d-e9aa65baaa82,1613520000000,
7324,dcec8e37-b99f-4d14-967a-2870a9204734.binning_data.json,3039577,6000,5535,2020-12-28 23:00:49.121,com.sec.android.app.shealth,2020-12-28 23:00:49.121,,2.0831454,6331.8823,460.63254,1789,RHeBeWmk3Z,com.sec.android.app.shealth,0,dcec8e37-b99f-4d14-967a-2870a9204734.achievement.json,dcec8e37-b99f-4d14-967a-2870a9204734,1609113600000,
6526,dda688c8-43bc-4925-a8a7-550b3ae5a192.binning_data.json,3659510,6000,47,2020-11-12 22:00:03.468,com.sec.android.app.shealth,2020-11-12 22:00:03.468,,1.3096204,4792.5693,240.52382,6479,RHeBeWmk3Z,com.sec.android.app.shealth,0,dda688c8-43bc-4925-a8a7-550b3ae5a192.achievement.json,dda688c8-43bc-4925-a8a7-550b3ae5a192,1605139200000,
9208,02a798e7-e15e-4a5a-bfa7-52b8bb377699.binning_data.json,5143411,6000,36,2020-12-19 23:00:02.041,com.sec.android.app.shealth,2020-12-19 23:00:02.041,,1.3815436,7105.8477,346.65253,9172,vC702BfhH0,com.sec.android.app.shealth,0,02a798e7-e15e-4a5a-bfa7-52b8bb377699.achievement.json,02a798e7-e15e-4a5a-bfa7-52b8bb377699,1608336000000,
1890,0acd1306-a95d-491a-9a0a-ec760fa7df24.binning_data.json,1035912,6000,59,2020-11-19 18:26:04.602,com.sec.android.app.shealth,2020-11-18 22:12:02.460,0acd1306-a95d-491a-9a0a-ec760fa7df24.source_info.json,1.4243164,1475.4673,69.00115,1831,VfS0qUERdZ,com.sec.android.app.shealth,0,0acd1306-a95d-491a-9a0a-ec760fa7df24.achievement.json,0acd1306-a95d-491a-9a0a-ec760fa7df24,1605744000000,
25010,d0f4f0e0-1239-4bc2-b5ba-884e3ec8f6db.binning_data.json,13777921,6000,309,2020-12-13 23:00:04.501,com.sec.android.app.shealth,2020-12-13 23:00:04.501,,1.3303778,18329.844,1007.2405,24701,RHeBeWmk3Z,com.sec.android.app.shealth,0,d0f4f0e0-1239-4bc2-b5ba-884e3ec8f6db.achievement.json,d0f4f0e0-1239-4bc2-b5ba-884e3ec8f6db,1607817600000,
12940,6ab1536a-3422-4e22-8190-889fcfaedfc1.binning_data.json,7536779,6000,29,2020-11-22 20:48:54.345,com.sec.android.app.shealth,2020-11-22 08:04:32.444,6ab1536a-3422-4e22-8190-889fcfaedfc1.source_info.json,1.2705181,9575.615,471.4509,12911,VfS0qUERdZ,com.sec.android.app.shealth,0,6ab1536a-3422-4e22-8190-889fcfaedfc1.achievement.json,6ab1536a-3422-4e22-8190-889fcfaedfc1,1606003200000,
4091,a8cbc8a9-94b7-483c-aed9-0c1c8b36a91c.binning_data.json,2179382,6000,91,2020-12-17 23:00:20.371,com.sec.android.app.shealth,2020-12-17 23:00:20.371,,1.4188724,3092.2654,167.3252,4000,RHeBeWmk3Z,com.sec.android.app.shealth,0,a8cbc8a9-94b7-483c-aed9-0c1c8b36a91c.achievement.json,a8cbc8a9-94b7-483c-aed9-0c1c8b36a91c,1608163200000,
442,bba6f0d4-157b-4452-8693-d390adee7c77.binning_data.json,243702,6000,13,2021-02-03 22:55:02.361,com.sec.android.app.shealth,2021-02-02 23:15:02.777,bba6f0d4-157b-4452-8693-d390adee7c77.source_info.json,1.4290298,348.25772,17.190512,429,VfS0qUERdZ,com.sec.android.app.shealth,0,bba6f0d4-157b-4452-8693-d390adee7c77.achievement.json,bba6f0d4-157b-4452-8693-d390adee7c77,1612310400000,
16825,35eb4f3a-3fa2-475d-8aa0-4b1e7cce019b.binning_data.json,9416051,6000,115,2020-11-09 21:49:27.883,com.sec.android.app.shealth,2020-11-09 06:01:46.116,35eb4f3a-3fa2-475d-8aa0-4b1e7cce019b.source_info.json,1.3267297,12492.554,600.0903,16710,VfS0qUERdZ,com.sec.android.app.shealth,0,35eb4f3a-3fa2-475d-8aa0-4b1e7cce019b.achievement.json,35eb4f3a-3fa2-475d-8aa0-4b1e7cce019b,1604880000000,
2060,2527f9e1-91df-4e36-844f-13039e53956f.binning_data.json,1334391,6000,0,2021-01-08 23:00:01.703,com.sec.android.app.shealth,2021-01-08 23:00:01.703,,1.1581436,1545.4175,75.60208,2060,vC702BfhH0,com.sec.android.app.shealth,0,2527f9e1-91df-4e36-844f-13039e53956f.achievement.json,2527f9e1-91df-4e36-844f-13039e53956f,1610064000000,
6286,00bd9cd0-17c1-4941-b86d-0dcedec97b82.binning_data.json,3905829,6000,60,2021-01-31 22:55:02.776,com.sec.android.app.shealth,2021-01-30 23:03:36.560,00bd9cd0-17c1-4941-b86d-0dcedec97b82.source_info.json,1.2114301,4731.6396,234.79333,6226,VfS0qUERdZ,com.sec.android.app.shealth,0,00bd9cd0-17c1-4941-b86d-0dcedec97b82.achievement.json,00bd9cd0-17c1-4941-b86d-0dcedec97b82,1612051200000,
3833,4b76b825-f878-4f3f-a05a-d02d4cd20b01.binning_data.json,2062871,6000,43,2020-12-30 23:00:04.825,com.sec.android.app.shealth,2020-12-29 23:00:23.668,,1.402807,2893.811,156.89,3790,RHeBeWmk3Z,com.sec.android.app.shealth,0,4b76b825-f878-4f3f-a05a-d02d4cd20b01.achievement.json,4b76b825-f878-4f3f-a05a-d02d4cd20b01,1609200000000,
1403,b82d48f4-069e-40e0-a160-338024e8ff0b.binning_data.json,773652,6000,29,2020-11-16 22:00:02.973,com.sec.android.app.shealth,2020-11-15 22:00:02.564,,1.3730549,1062.268,52.299,1374,RHeBeWmk3Z,com.sec.android.app.shealth,0,b82d48f4-069e-40e0-a160-338024e8ff0b.achievement.json,b82d48f4-069e-40e0-a160-338024e8ff0b,1605398400000,
16230,c5cb04c7-af33-4425-83c1-bcf5e6ca2ab6.binning_data.json,9067465,6000,115,2020-11-09 22:00:03.628,com.sec.android.app.shealth,2020-11-09 22:00:03.628,,1.3208041,11976.347,576.2315,16115,RHeBeWmk3Z,com.sec.android.app.shealth,0,c5cb04c7-af33-4425-83c1-bcf5e6ca2ab6.achievement.json,c5cb04c7-af33-4425-83c1-bcf5e6ca2ab6,1604880000000,
1502,394adeb3-1717-4377-93d3-b035187b35a9.binning_data.json,944207,6000,0,2020-12-01 23:00:02.437,com.sec.android.app.shealth,2020-12-01 23:00:02.437,,1.2033837,1136.2444,56.699005,1502,vC702BfhH0,com.sec.android.app.shealth,0,394adeb3-1717-4377-93d3-b035187b35a9.achievement.json,394adeb3-1717-4377-93d3-b035187b35a9,1606780800000,
6189,414574b0-f769-44a0-b073-b31919f12395.binning_data.json,3582062,6000,0,2020-11-10 22:00:01.684,com.sec.android.app.shealth,2020-11-10 22:00:01.684,,1.3069553,4681.5957,218.44556,6189,vC702BfhH0,com.sec.android.app.shealth,0,414574b0-f769-44a0-b073-b31919f12395.achievement.json,414574b0-f769-44a0-b073-b31919f12395,1604966400000,
6920,d1e6ed00-6086-4675-8240-351745f5342f.binning_data.json,2924297,6000,5325,2020-12-28 23:00:03.244,com.sec.android.app.shealth,2020-12-28 23:00:03.244,,2.4347875,7120.0435,491.71716,1595,vC702BfhH0,com.sec.android.app.shealth,0,d1e6ed00-6086-4675-8240-351745f5342f.achievement.json,d1e6ed00-6086-4675-8240-351745f5342f,1609113600000,
4163,3f0c4bbd-baf1-4af7-a3d0-fcccf62b7443.binning_data.json,2846466,6000,1,2021-01-11 23:00:02.892,com.sec.android.app.shealth,2021-01-11 23:00:02.892,,1.0881238,3097.308,154.29991,4162,vC702BfhH0,com.sec.android.app.shealth,0,3f0c4bbd-baf1-4af7-a3d0-fcccf62b7443.achievement.json,3f0c4bbd-baf1-4af7-a3d0-fcccf62b7443,1610323200000,
6708,a2d09cb1-1be9-42f5-ba86-0f7ae0ac47f7.binning_data.json,2831802,6000,4948,2021-01-05 23:00:05.157,com.sec.android.app.shealth,2021-01-05 23:00:05.157,,2.4244068,6865.4424,468.75488,1760,vC702BfhH0,com.sec.android.app.shealth,0,a2d09cb1-1be9-42f5-ba86-0f7ae0ac47f7.achievement.json,a2d09cb1-1be9-42f5-ba86-0f7ae0ac47f7,1609804800000,
10895,f823db5b-c90b-41ed-b8fe-7513430c79e5.binning_data.json,6083686,6000,67,2020-11-07 08:33:41.288,com.sec.android.app.shealth,2020-11-07 08:33:41.288,,1.3313582,8099.566,388.51,10828,RHeBeWmk3Z,com.sec.android.app.shealth,0,f823db5b-c90b-41ed-b8fe-7513430c79e5.achievement.json,f823db5b-c90b-41ed-b8fe-7513430c79e5,1604534400000,
6431,e6e02a57-2489-43e7-9285-26679f35a7a4.binning_data.json,2628194,6000,5415,2020-12-31 23:00:09.353,com.sec.android.app.shealth,2020-12-31 23:00:09.353,,2.6127908,6866.922,490.23465,1016,vC702BfhH0,com.sec.android.app.shealth,0,e6e02a57-2489-43e7-9285-26679f35a7a4.achievement.json,e6e02a57-2489-43e7-9285-26679f35a7a4,1609372800000,
6676,24ea6cb1-0aaa-41e5-9ee1-fa4ff17dcaf6.binning_data.json,4010947,6000,58,2020-12-05 23:18:22.303,com.sec.android.app.shealth,2020-12-04 23:35:01.958,24ea6cb1-0aaa-41e5-9ee1-fa4ff17dcaf6.source_info.json,1.2575868,5044.1147,259.58176,6618,VfS0qUERdZ,com.sec.android.app.shealth,0,24ea6cb1-0aaa-41e5-9ee1-fa4ff17dcaf6.achievement.json,24ea6cb1-0aaa-41e5-9ee1-fa4ff17dcaf6,1607126400000,
691,b642a9ab-a720-4097-9566-28e17c95c80b.binning_data.json,391740,6000,35,2021-01-28 23:19:28.780,com.sec.android.app.shealth,2021-01-27 23:15:02.831,b642a9ab-a720-4097-9566-28e17c95c80b.source_info.json,1.4191353,555.9321,29.21506,656,VfS0qUERdZ,com.sec.android.app.shealth,0,b642a9ab-a720-4097-9566-28e17c95c80b.achievement.json,b642a9ab-a720-4097-9566-28e17c95c80b,1611792000000,
86,ce381692-f839-4619-b4a2-a6e5f9fe9f10.binning_data.json,55438,6000,0,2021-02-13 23:18:26.176,com.sec.android.app.shealth,2021-02-13 23:18:26.176,,1.1801249,65.42432,3.1860352,86,vC702BfhH0,com.sec.android.app.shealth,0,ce381692-f839-4619-b4a2-a6e5f9fe9f10.achievement.json,ce381692-f839-4619-b4a2-a6e5f9fe9f10,1613174400000,
6786,969870f5-dcb5-46d1-8d2e-cc4db6c9d040.binning_data.json,4015745,6000,36,2021-01-30 23:03:36.993,com.sec.android.app.shealth,2021-01-29 23:00:42.111,969870f5-dcb5-46d1-8d2e-cc4db6c9d040.source_info.json,1.263533,5074.027,258.54224,6750,VfS0qUERdZ,com.sec.android.app.shealth,0,969870f5-dcb5-46d1-8d2e-cc4db6c9d040.achievement.json,969870f5-dcb5-46d1-8d2e-cc4db6c9d040,1611964800000,
10374,4d969471-56dc-4af6-95b7-57e58831811b.binning_data.json,5793268,6000,226,2020-12-24 23:00:05.884,com.sec.android.app.shealth,2020-12-24 23:00:05.884,,1.3532752,7839.8853,416.33438,10148,RHeBeWmk3Z,com.sec.android.app.shealth,0,4d969471-56dc-4af6-95b7-57e58831811b.achievement.json,4d969471-56dc-4af6-95b7-57e58831811b,1608768000000,
3628,4f0ca560-f6f0-4261-8148-dda94a0195e2.binning_data.json,2367151,6000,0,2020-12-11 23:00:05.717,com.sec.android.app.shealth,2020-12-11 23:00:05.717,,1.146763,2714.5613,137.74678,3628,vC702BfhH0,com.sec.android.app.shealth,0,4f0ca560-f6f0-4261-8148-dda94a0195e2.achievement.json,4f0ca560-f6f0-4261-8148-dda94a0195e2,1607644800000,
6795,e0b4b4a6-4dab-4077-b653-d0e8d8455efb.binning_data.json,2800054,6000,4856,2021-02-25 23:00:03.110,com.sec.android.app.shealth,2021-02-24 23:00:05.902,,2.2022195,6166.334,435.4196,1939,RHeBeWmk3Z,com.sec.android.app.shealth,0,e0b4b4a6-4dab-4077-b653-d0e8d8455efb.achievement.json,e0b4b4a6-4dab-4077-b653-d0e8d8455efb,1614124800000,
6604,cffcf1ab-f0ae-440a-b182-b0b074ced9ac.binning_data.json,2749857,6000,5102,2021-01-07 23:00:01.808,com.sec.android.app.shealth,2021-01-07 23:00:01.808,,2.4861965,6836.686,472.26047,1502,vC702BfhH0,com.sec.android.app.shealth,0,cffcf1ab-f0ae-440a-b182-b0b074ced9ac.achievement.json,cffcf1ab-f0ae-440a-b182-b0b074ced9ac,1609977600000,
3592,b105faeb-07ae-4dbe-b3de-e6ee4c048c09.binning_data.json,2189519,6000,15,2021-01-08 22:55:03.981,com.sec.android.app.shealth,2021-01-08 07:09:55.763,b105faeb-07ae-4dbe-b3de-e6ee4c048c09.source_info.json,1.2367555,2707.9006,135.12402,3577,VfS0qUERdZ,com.sec.android.app.shealth,0,b105faeb-07ae-4dbe-b3de-e6ee4c048c09.achievement.json,b105faeb-07ae-4dbe-b3de-e6ee4c048c09,1610064000000,
6393,dd975c80-6bb3-4a75-b883-18bba069c15e.binning_data.json,2731123,6000,4324,2021-01-19 23:00:03.324,com.sec.android.app.shealth,2021-01-19 23:00:03.324,,2.0127852,5497.164,387.921,2069,RHeBeWmk3Z,com.sec.android.app.shealth,0,dd975c80-6bb3-4a75-b883-18bba069c15e.achievement.json,dd975c80-6bb3-4a75-b883-18bba069c15e,1611014400000,
8465,3c6bdf3b-916d-428c-b70b-879ba75ab74e.binning_data.json,4868545,6000,104,2020-11-10 22:00:03.638,com.sec.android.app.shealth,2020-11-10 22:00:03.638,,1.2867875,6264.7827,313.38403,8361,RHeBeWmk3Z,com.sec.android.app.shealth,0,3c6bdf3b-916d-428c-b70b-879ba75ab74e.achievement.json,3c6bdf3b-916d-428c-b70b-879ba75ab74e,1604966400000,
6490,280bf976-338f-4d30-8d9e-a57ba455fff2.binning_data.json,2795230,6000,4309,2021-01-19 22:11:07.493,com.sec.android.app.shealth,2021-01-18 23:15:02.749,280bf976-338f-4d30-8d9e-a57ba455fff2.source_info.json,2.232905,6241.485,424.46475,2181,VfS0qUERdZ,com.sec.android.app.shealth,0,280bf976-338f-4d30-8d9e-a57ba455fff2.achievement.json,280bf976-338f-4d30-8d9e-a57ba455fff2,1611014400000,
7045,c43f0273-5aff-4bb0-9738-f54a28ae6985.binning_data.json,2849548,6000,5296,2020-12-07 23:00:03.172,com.sec.android.app.shealth,2020-12-06 23:02:31.830,,2.213656,6307.921,456.1,1749,RHeBeWmk3Z,com.sec.android.app.shealth,0,c43f0273-5aff-4bb0-9738-f54a28ae6985.achievement.json,c43f0273-5aff-4bb0-9738-f54a28ae6985,1607212800000,
6640,e12c7bf2-563a-4833-b50f-df9e33de37e4.binning_data.json,2834833,6000,4580,2021-01-25 21:35:04.342,com.sec.android.app.shealth,2021-01-24 23:08:37.758,e12c7bf2-563a-4833-b50f-df9e33de37e4.source_info.json,2.2302394,6322.3584,432.62738,2060,VfS0qUERdZ,com.sec.android.app.shealth,0,e12c7bf2-563a-4833-b50f-df9e33de37e4.achievement.json,e12c7bf2-563a-4833-b50f-df9e33de37e4,1611532800000,
