com.samsung.health.floors_climbed,6156001,5
start_time,custom,update_time,create_time,floor,time_offset,deviceuuid,pkg_name,end_time,datauuid
2021-01-29 11:49:35.223,,2021-01-29 11:49:50.342,2021-01-29 11:49:50.250,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-29 11:49:47.226,5794319b-34ee-22c5-fa11-2e381e66eea1,
2021-03-27 11:56:06.517,,2021-03-27 11:58:39.825,2021-03-27 11:58:39.812,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-27 11:56:16.518,ba6e519b-2b2d-67e6-ed10-4e413c5f284a,
2020-11-16 12:22:19.836,,2020-11-16 12:24:28.978,2020-11-16 12:24:28.934,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-16 12:22:40.838,aaaaa05b-8211-6ac3-e4a7-9b7d2c73bc50,
2021-02-20 15:59:31.050,,2021-02-20 16:00:52.960,2021-02-20 15:59:45.058,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-20 15:59:59.930,dfba832e-0715-13b0-112d-8406a27e2591,
2021-03-27 13:57:50.639,,2021-03-27 14:03:14.964,2021-03-27 14:03:14.920,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-27 13:57:59.641,94975fc3-04e8-8272-3da2-9c675d28dcf6,
2020-12-20 16:41:43.044,,2020-12-20 17:01:31.372,2020-12-20 17:01:31.372,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-20 16:42:11.044,83443be9-e9fb-5c92-cadb-021af4733be8,
2021-02-10 11:13:30.017,,2021-02-10 11:19:56.581,2021-02-10 11:18:41.121,10.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-10 11:19:23.515,9841b971-d599-f282-b343-90256646a2d9,
2021-03-08 10:10:41.305,,2021-03-08 10:11:50.328,2021-03-08 10:11:03.311,4.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-08 10:11:48.302,815e8028-84e0-7c33-4fb7-c4ff735aaed6,
2021-02-20 10:10:59.010,,2021-02-20 10:14:40.107,2021-02-20 10:14:40.054,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-20 10:11:27.013,bc041acd-a0c5-b2d7-1200-f19fdda844ce,
2021-03-27 15:52:23.122,,2021-03-27 16:04:09.498,2021-03-27 16:04:09.478,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-27 15:52:39.430,db7e7426-8359-3c08-53e2-bb81a4508389,
2021-02-04 17:50:32.476,,2021-02-04 17:55:23.167,2021-02-04 17:55:23.116,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-04 17:50:45.478,65e446c2-489b-c346-64f2-c87b91ae0d74,
2021-01-16 06:36:15.668,,2021-01-16 06:38:27.761,2021-01-16 06:38:27.680,3.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-16 06:37:43.672,5a348465-4037-dd68-bf28-9cd334d3cb09,
2021-03-28 08:39:46.605,,2021-03-28 09:09:39.129,2021-03-28 08:40:29.103,2.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 08:40:40.670,0ae8a0b0-cf30-4a79-7ff6-6070a4780b93,
2020-12-19 11:35:14.726,,2020-12-19 11:40:53.780,2020-12-19 11:40:53.747,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-19 11:35:49.729,43eca1ed-5674-013a-d133-bf3655885f72,
2020-12-01 12:15:07.486,,2020-12-01 12:15:50.555,2020-12-01 12:15:50.509,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-01 12:15:38.490,5b649a7f-b336-8721-aec6-ec878193f1bd,
2021-03-09 10:57:08.804,,2021-03-09 10:57:52.853,2021-03-09 10:57:33.810,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 10:57:50.826,b43cc3f1-4340-1fdf-1258-9de7dced61e6,
2020-11-15 19:24:52.334,,2020-11-15 19:25:24.430,2020-11-15 19:25:24.343,2.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-15 19:25:08.336,b0dfa4c6-fba2-ac4b-8eec-2a893c9488af,
2021-03-28 10:15:21.678,,2021-03-28 10:16:48.824,2021-03-28 10:16:48.787,2.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 10:15:39.680,a552ab0a-683a-c841-dba9-991bc0eebd23,
2020-12-19 13:32:02.690,,2020-12-19 13:34:15.745,2020-12-19 13:34:15.705,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-19 13:32:34.692,f03d0882-a973-023e-919d-2df64256cff6,
2021-01-15 06:37:30.384,,2021-01-15 06:40:22.511,2021-01-15 06:40:22.457,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-15 06:38:24.386,074fb36a-4f15-3aeb-afc5-b4ca91d014c0,
2021-03-28 10:41:11.070,,2021-03-28 10:53:10.552,2021-03-28 10:53:10.517,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 10:41:21.073,7992886b-c0f6-5c9b-06dd-d2ec2482fd0e,
2020-12-19 13:37:09.096,,2020-12-19 13:39:20.329,2020-12-19 13:39:20.114,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-19 13:37:59.101,1e175630-cb75-4f1b-66a7-efe680de67a7,
2020-12-13 15:31:49.570,,2020-12-13 15:33:09.684,2020-12-13 15:33:09.594,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-13 15:32:36.572,dcc72893-63a9-1bcd-31e6-04057c3ae8cd,
2020-12-25 20:31:35.633,,2020-12-25 21:00:29.771,2020-12-25 21:00:29.719,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-25 20:31:54.635,3c0ff7b7-a3f8-4295-603e-3676aec4096d,
2021-01-16 13:18:03.721,,2021-01-16 13:19:40.792,2021-01-16 13:19:40.735,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-16 13:18:33.723,da894424-2e98-8265-f7df-83fae4103c64,
2021-03-28 12:03:42.043,,2021-03-28 12:12:30.906,2021-03-28 12:05:02.422,11.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 12:06:39.350,cc8e67ba-4a9a-0b89-2090-0213856c2d77,
2021-03-11 13:42:31.906,,2021-03-11 13:42:55.005,2021-03-11 13:42:54.981,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-11 13:42:47.908,13e5724e-1d79-75f1-d0d1-a2e358c8c9d4,
2020-11-30 11:16:23.801,,2020-11-30 11:18:24.895,2020-11-30 11:18:24.810,4.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-30 11:17:45.806,08cb48a5-79b6-7e3a-f2ce-faa678776aec,
2021-03-29 08:16:29.590,,2021-03-29 08:17:02.645,2021-03-29 08:17:02.597,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-29 08:16:46.593,5d9e7251-12eb-b390-c65b-0794b2cca667,
2021-01-29 11:54:40.697,,2021-01-29 11:54:54.722,2021-01-29 11:54:52.700,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-29 11:54:53.700,4ac7148a-7e57-7e33-e371-3e9aa5cce669,
2021-02-02 14:28:58.101,,2021-02-02 14:32:13.171,2021-02-02 14:32:13.109,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-02 14:29:21.103,e9f27b0f-adea-0022-4dda-2606e8c85229,
2021-03-13 08:03:25.785,,2021-03-13 08:10:15.947,2021-03-13 08:10:15.937,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-13 08:03:36.787,6899984e-c612-6b4b-c7d3-9b1032a9d8f6,
2020-12-17 15:07:53.501,,2020-12-17 15:08:46.718,2020-12-17 15:08:46.623,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-17 15:08:30.503,c86c4408-d71d-b616-fed4-545c3fc2dcc7,
2020-12-02 13:57:33.630,,2020-12-02 13:58:25.705,2020-12-02 13:58:25.655,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-02 13:58:09.633,87b3dbc4-f974-c5a8-a584-d814ec86ff8f,
2020-12-24 15:55:59.008,,2020-12-24 15:56:56.075,2020-12-24 15:56:56.019,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-24 15:56:18.010,df18ebbe-b38c-aff7-4e10-9137ef0e204b,
2021-01-21 17:45:05.526,,2021-01-21 17:46:46.721,2021-01-21 17:46:46.687,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-21 17:45:33.614,a585815a-3a36-9eeb-56bf-59ca5ba3314d,
2021-01-31 10:38:24.461,,2021-01-31 10:43:27.539,2021-01-31 10:38:53.473,13.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-31 10:43:25.228,4bbf1634-03e9-c0c2-c5e1-dfd9dce756c3,
2021-02-18 09:07:23.456,,2021-02-18 09:12:01.525,2021-02-18 09:12:01.499,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-18 09:07:36.458,fb88aa15-bfa6-a3fb-86e8-c05fb48400e5,
2020-11-05 15:48:19.866,,2020-11-05 15:49:33.944,2020-11-05 15:49:33.899,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-05 15:48:53.871,7b1fa9af-8fbf-cfc8-4551-dd636d7c6820,
2021-01-16 12:09:00.668,,2021-01-16 12:11:34.730,2021-01-16 12:11:34.683,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-16 12:09:22.678,63e6a1cb-0925-118a-eaa5-2aa631399116,
2021-03-14 08:40:51.096,,2021-03-14 08:47:46.435,2021-03-14 08:47:46.410,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-14 08:41:09.100,dbfb0982-cb9a-ab1f-0c48-d032ee1b38c5,
2020-12-22 12:49:32.571,,2020-12-22 12:49:59.216,2020-12-22 12:49:52.706,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-22 12:49:56.143,66df45ff-e10a-caf7-6ebb-77bf7b0c27f3,
2020-11-10 09:59:02.166,,2020-11-10 09:59:02.401,2020-11-10 09:59:02.193,5.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-10 09:59:02.167,7d9b970a-6192-ab87-edc6-6da351d946cf,
2021-01-24 18:16:47.351,,2021-01-24 18:18:01.564,2021-01-24 18:18:01.542,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-24 18:17:08.431,1706839f-da33-0125-98bd-443b187fd292,
2020-12-01 12:56:07.541,,2020-12-01 12:57:12.636,2020-12-01 12:57:12.551,4.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-01 12:57:02.546,cc974133-8405-46d8-62f7-44a1b5d65323,
2021-01-16 12:17:19.721,,2021-01-16 12:17:50.466,2021-01-16 12:17:47.724,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-16 12:17:49.440,28861302-c43a-93f5-e1c6-0cd029e0665c,
2021-03-19 11:18:49.757,,2021-03-19 11:21:35.980,2021-03-19 11:21:35.957,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-19 11:19:12.759,7a3d8fbd-36b7-649d-6cb9-5caae3c87b63,
2021-02-10 09:10:54.906,,2021-02-10 09:11:39.077,2021-02-10 09:11:39.002,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-10 09:11:36.908,cd582a60-eec9-10c2-b0bf-a8bff3e8168f,
2020-11-05 17:40:11.723,,2020-11-05 17:41:34.886,2020-11-05 17:41:34.850,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-05 17:40:28.726,3f08d722-4561-f305-96f6-0eb4a8026c1a,
2021-02-10 12:48:14.466,,2021-02-10 13:01:29.421,2021-02-10 12:53:59.500,8.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-10 12:54:28.272,4f18bfcc-f60d-33b7-4366-e338b77db5fd,
2021-01-31 10:28:51.563,,2021-01-31 10:30:11.659,2021-01-31 10:30:11.640,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-31 10:29:16.565,1935006a-3157-c9c3-a56d-6879c112e2a2,
2021-03-20 13:50:50.508,,2021-03-20 14:00:27.182,2021-03-20 14:00:27.130,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-20 13:50:58.510,bfbbb38d-033b-1fe7-848b-cf2adab5c799,
2021-01-11 17:24:11.533,,2021-01-11 17:24:53.838,2021-01-11 17:24:53.709,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-11 17:24:41.540,65ff5b46-2f9d-1ba0-d7ce-2977b0a6c74f,
2020-12-02 11:51:32.568,,2020-12-02 11:52:50.603,2020-12-02 11:52:50.571,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-02 11:52:00.570,35121cb0-f808-5a61-75d8-dbbc0511c168,
2020-12-24 07:35:04.716,,2020-12-24 07:36:50.890,2020-12-24 07:36:50.839,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-24 07:35:44.718,29441eed-04ce-0aa5-6638-35e7094f459c,
2021-01-09 12:05:20.475,,2021-01-09 12:10:29.580,2021-01-09 12:05:43.487,16.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-09 12:10:13.536,eab02d21-2426-3751-528a-9a4f7cedf6fa,
2020-11-10 09:04:13.887,,2020-11-10 09:07:00.065,2020-11-10 09:07:00.026,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-10 09:04:24.889,44ed5efa-1386-d61c-7cbd-62f976f94eba,
2021-03-21 14:52:06.946,,2021-03-21 14:54:19.120,2021-03-21 14:54:19.055,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-21 14:52:15.948,62136b80-a20b-cae2-e967-0af6bdb5ebf5,
2020-11-13 17:49:47.778,,2020-11-13 17:50:59.940,2020-11-13 17:50:59.940,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-13 17:50:16.778,8f9ec575-eaa1-259a-aaac-926bb06e156b,
2021-02-18 09:57:05.443,,2021-02-18 10:07:54.487,2021-02-18 10:07:54.464,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-18 09:57:35.445,9f329da1-547a-033e-0ee0-8ca2442e3935,
2021-02-16 20:36:27.989,,2021-02-16 20:39:12.249,2021-02-16 20:39:12.198,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-16 20:36:58.993,63ae9d37-2af7-ba85-1815-46ecaa75e1fc,
2020-12-19 11:04:27.002,,2020-12-19 11:06:38.104,2020-12-19 11:06:38.022,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-19 11:05:45.005,8e6936ad-4e56-124a-c79a-2b0755545e2b,
2021-01-24 17:23:04.962,,2021-01-24 17:31:14.020,2021-01-24 17:31:13.991,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-24 17:23:28.964,dd265df4-45be-c2fc-f6e5-d7c0f8b15eff,
2020-11-04 06:31:14.519,,2020-11-04 07:01:20.591,2020-11-04 07:01:20.523,3.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-04 06:32:17.522,be8cd0fc-71d5-7751-1864-5517e067bbce,
2021-02-16 17:45:34.112,,2021-02-16 17:47:39.393,2021-02-16 17:47:39.321,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-16 17:45:51.135,3c35b08a-7c35-9e92-0bfd-f9943e7e5b30,
2020-11-10 10:49:51.634,,2020-11-10 10:50:06.656,2020-11-10 10:50:06.640,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-10 10:50:04.636,e0ef4e5c-9b03-7698-2ada-1d0a3c78a6fe,
2021-02-02 15:38:51.483,,2021-02-02 15:40:26.619,2021-02-02 15:40:26.492,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-02 15:39:24.487,0c2d78a9-2d9a-3220-c705-00e566fa0ae0,
2021-03-22 10:36:58.781,,2021-03-22 10:37:37.843,2021-03-22 10:37:13.785,2.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-22 10:37:35.818,15f9301b-213d-a258-f223-5285bc43a240,
2020-11-10 17:00:57.855,,2020-11-10 17:12:21.905,2020-11-10 17:12:21.872,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-10 17:01:06.857,34163bbe-dc9e-b174-b4fd-267e4d93008c,
2021-02-06 09:17:56.868,,2021-02-06 09:18:18.302,2021-02-06 09:18:13.876,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-06 09:18:18.274,c66fcf00-4145-d7bf-e424-f2cb2ecfa28f,
2021-02-10 13:31:25.204,,2021-02-10 13:51:24.336,2021-02-10 13:51:24.302,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-10 13:31:59.206,49911f7a-a14b-e6bc-293a-0576db033154,
2020-11-23 10:01:54.720,,2020-11-23 10:05:45.771,2020-11-23 10:05:45.725,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-23 10:02:16.723,5ce64914-60ad-a468-8403-f9d2f7c72804,
2020-12-30 14:08:31.420,,2020-12-30 14:13:41.991,2020-12-30 14:08:48.424,9.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-30 14:13:35.964,39a645f7-9eba-e32d-941e-cc740b8824f5,
2021-03-23 10:33:27.286,,2021-03-23 10:33:50.333,2021-03-23 10:33:47.292,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-23 10:33:46.290,a75b96e9-0c06-e6bf-25f8-760747668b3c,
2021-01-31 10:56:08.078,,2021-01-31 10:58:13.128,2021-01-31 10:58:13.084,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-31 10:56:32.081,a3f9e4c6-48c2-5d9f-61de-2df44372cebc,
2020-12-13 08:06:19.536,,2020-12-13 08:09:09.578,2020-12-13 08:09:09.539,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-13 08:06:29.538,7892b1a3-c4f5-e772-a59d-bb01ad7a56a9,
2020-12-30 15:13:15.387,,2020-12-30 15:15:22.538,2020-12-30 15:13:42.503,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-30 15:13:47.510,80852d24-4b3b-1aa8-9f44-742afa26221c,
2021-03-24 19:10:58.172,,2021-03-24 19:12:58.584,2021-03-24 19:12:58.555,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-24 19:11:16.174,de10180d-3897-db1a-c222-de9fb4f0f5ef,
2020-11-09 11:58:21.836,,2020-11-09 11:59:12.892,2020-11-09 11:59:12.839,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-09 11:58:45.838,4b706322-1096-a5d5-5b2a-4d6b3935316b,
2021-02-10 13:05:07.228,,2021-02-10 13:06:06.301,2021-02-10 13:06:06.261,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-10 13:05:49.230,5c279f5e-41a5-c33a-92fb-4d4929bd7e98,
2021-02-22 11:00:34.668,,2021-02-22 11:06:08.395,2021-02-22 11:01:04.746,13.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-22 11:05:44.270,9e904f53-87c6-9fef-39db-8165b0d7d86d,
2021-03-27 10:09:20.300,,2021-03-27 10:20:26.433,2021-03-27 10:20:26.415,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-27 10:09:39.332,0539d536-e8a8-6735-1302-f87a14cc98d1,
2021-02-10 09:35:01.771,,2021-02-10 09:50:52.958,2021-02-10 09:50:52.957,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-10 09:35:23.771,44154c0f-a58f-369d-7c7a-1e96c33ea5b1,
2020-12-28 14:18:38.319,,2020-12-28 14:19:16.576,2020-12-28 14:19:16.410,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-28 14:19:10.321,a8161db4-731d-660d-bc2f-280c2d1d0734,
2020-11-30 11:51:53.814,,2020-11-30 11:53:30.952,2020-11-30 11:53:30.843,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-11-30 11:52:12.831,2a393c44-ae8e-8d09-ce46-48773c136658,
2021-02-18 09:11:56.459,,2021-02-18 09:12:01.596,2021-02-18 09:12:01.571,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-18 09:12:01.461,7ffb8b29-ea63-b019-fd30-82ee554067c6,
2021-03-27 13:49:29.913,,2021-03-27 13:54:14.186,2021-03-27 13:50:07.942,6.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-27 13:50:32.052,355b5f6a-accb-1752-1529-09f28ffac272,
2020-12-19 11:29:54.923,,2020-12-19 11:30:57.506,2020-12-19 11:30:24.935,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-19 11:30:43.465,d7519273-d1e3-9324-1da0-e2dfe82e3d77,
2020-12-19 13:51:58.496,,2020-12-19 13:54:05.528,2020-12-19 13:54:05.504,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-19 13:52:16.498,b2f4011d-de28-3790-2a16-28040ae84bed,
2021-03-03 14:09:11.491,,2021-03-03 14:17:03.557,2021-03-03 14:17:03.536,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-03 14:09:24.494,6e29f9e4-253e-7507-ae09-8d9e5a2143c2,
2021-03-27 15:02:49.955,,2021-03-27 15:05:04.269,2021-03-27 15:05:04.245,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-27 15:02:58.958,247aa0c0-6c2f-8a54-303e-e82efb15d17a,
2020-12-02 13:05:25.233,,2020-12-02 13:08:32.517,2020-12-02 13:05:40.236,6.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-02 13:08:32.495,c0938686-d405-87c6-e8f1-7f5c3104b4d5,
2021-01-23 11:37:18.009,,2021-01-23 11:41:16.225,2021-01-23 11:37:36.016,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-23 11:38:43.138,0d43f248-6f15-68d8-cce9-86817582f6eb,
2021-03-08 07:00:49.858,,2021-03-08 07:02:07.970,2021-03-08 07:02:07.936,1.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-08 07:01:06.860,77bc6d80-464e-1152-5560-464b786fe735,
2021-03-28 08:25:53.958,,2021-03-28 08:27:04.289,2021-03-28 08:27:04.230,2.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 08:26:39.963,9e865882-6588-e5b8-1d87-f1cd823e9d3a,
2020-12-19 08:43:48.024,,2020-12-19 08:46:39.336,2020-12-19 08:44:08.030,5.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-19 08:46:30.307,b0c671f5-d714-b3a5-c827-97694fb4bd4f,
2021-01-23 11:34:25.792,,2021-01-23 11:37:24.070,2021-01-23 11:37:23.991,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-23 11:35:19.805,a072d1ad-4767-d34d-5441-5d0ce7706ed6,
2021-03-28 10:05:52.174,,2021-03-28 10:06:10.448,2021-03-28 10:06:10.398,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 10:06:02.176,4948af34-6f9d-4dd6-3c58-345f374ce0ae,
2020-12-20 15:10:48.893,,2020-12-20 15:16:00.660,2020-12-20 15:11:40.699,8.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-20 15:13:24.487,7d2cdea8-d7fd-03b6-c45f-5a066d318cb2,
2021-03-09 10:49:09.334,,2021-03-09 10:50:03.403,2021-03-09 10:49:34.339,2.0,UTC+0300,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-09 10:50:01.367,b2d31234-b474-1d7b-899b-fbc7542c9251,
2021-01-21 17:01:34.114,,2021-01-21 17:09:41.803,2021-01-21 17:04:44.205,7.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-21 17:04:45.667,7f355f64-556f-8b7b-d594-a0fa261a96c2,
2021-03-28 10:35:59.046,,2021-03-28 10:53:10.445,2021-03-28 10:53:10.409,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 10:36:16.060,a38f6f51-760d-c8a6-d9a6-66df699280b3,
2020-12-13 09:28:11.280,,2020-12-13 09:31:12.355,2020-12-13 09:31:12.318,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-13 09:28:29.282,02da79a0-b170-7c2f-4fda-abac9a98a2b3,
2021-03-28 11:28:23.934,,2021-03-28 11:29:17.055,2021-03-28 11:29:17.032,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 11:28:38.936,802855f0-db3d-de72-ad7d-220e81a1e180,
2021-02-18 11:04:14.585,,2021-02-18 11:13:31.681,2021-02-18 11:13:31.647,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-18 11:04:48.587,01a5ec00-c556-af42-1017-a912be1bd17f,
2021-02-20 10:14:16.014,,2021-02-20 10:14:40.178,2021-02-20 10:14:40.160,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-02-20 10:14:30.016,5de6efdd-6321-dbc2-0472-4c5896063b97,
2021-03-28 17:40:28.825,,2021-03-28 17:45:55.138,2021-03-28 17:45:55.101,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-28 17:40:37.827,5b1d7e2b-7332-49e8-f883-e1c55f1d983c,
2020-12-02 11:20:16.543,,2020-12-02 11:22:12.644,2020-12-02 11:21:10.549,4.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2020-12-02 11:22:12.622,5b66f0d9-85cc-3fc1-3693-9cf424567f32,
2021-03-30 13:13:38.930,,2021-03-30 13:17:44.974,2021-03-30 13:17:44.936,1.0,UTC+0400,RHeBeWmk3Z,com.sec.android.app.shealth,2021-03-30 13:13:54.933,5ccbefef-4e73-781b-adb4-06eeae3c2c13,
2021-01-02 09:01:21.006,,2021-01-02 09:01:49.131,2021-01-02 09:01:49.106,1.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-02 09:01:30.008,f99cd7e3-ee35-8a64-e7a8-a4bf3f8c8477,
2021-01-11 11:42:16.440,,2021-01-11 11:42:16.483,2021-01-11 11:42:16.448,2.0,UTC+0200,RHeBeWmk3Z,com.sec.android.app.shealth,2021-01-11 11:42:16.446,4857fb05-604f-554c-8b72-2e80f3d86a81,
